"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"39","ENSG00000242244","ATP5MC1P3","3",138889255,138889957,"ATP synthase membrane subunit c locus 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39506]",0.202693555192168,15.8368144658358,4.30144681045939,3.68174132185642,0.000231646381935782,0.0280550638507214,1.75606631202999
"35","ENSG00000235043","TECRP1","4",86949669,86950113,"trans-2,3-enoyl-CoA reductase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44050]",0.211024572142248,15.7735528685115,4.30144446569671,3.66703626986303,0.000245378001256872,0.0349923140031449,1.37075777530402
"47","ENSG00000263017","AC036164.1","17",959034,959366,"chromosome 19 open reading frame 70 (C19orf70) pseudogene",0.205831779042985,15.7305548060447,4.30144341891863,3.65704096835461,0.000255143613860457,0.0288786769907196,1.83499227021235
"28","ENSG00000228615","AC093166.2","2",111742586,111744662,"centromere protein N (CENPN) pseudogene",0.205831779042985,15.7305544640427,4.30144341896275,3.65704088880842,0.000255143693009103,0.0288786769907196,1.83499227021235
"43","ENSG00000254931","MTATP6P15","11",103402588,103403422,"MT-ATP6 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:52060]",0.205831779042985,15.7305544611888,4.30144341902958,3.65704088808813,0.000255143693725791,0.0294603845890558,1.75606631202999
"40","ENSG00000248785","HIGD1AP14","4",109673843,109674124,"HIG1 hypoxia inducible domain family member 1A pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:43009]",0.205831779042985,15.7305542748709,4.30144341893944,3.65704084484957,0.000255143736748261,0.0294603845890558,1.75606631202999
"31","ENSG00000231287","HCG4B","CHR_HSCHR6_MHC_APD_CTG1",29920067,29921057,"HLA complex group 4B [Source:HGNC Symbol;Acc:HGNC:22919]",2.41039393603121,15.7233782550311,2.70640005634407,5.80970216068904,6.25840806674303e-09,8.92219222217288e-05,0.266397979188642
"32","ENSG00000231395","ARL4AP4","3",23878981,23879498,"ADP ribosylation factor like GTPase 4A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:52373]",0.4240527115688,15.7220626899703,4.28300238019325,3.67080409823656,0.000241788610630805,0.0168694293198981,4.18726764224125
"7","ENSG00000110848","CD69","12",9752486,9760901,"CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]",0.323676634961238,15.5913036339988,4.29309813147241,3.6317137779125,0.000281545289290324,0.0171652840621747,4.63880462540911
"36","ENSG00000237274","GTF3AP1","9",6195934,6197248,"general transcription factor IIIA pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49744]",0.274442372057314,15.428195860333,4.30004430919719,3.58791555411052,0.000333332206251209,0.0448942511075617,1.37075777530402
"46","ENSG00000260836","AC245033.1","15",82536788,82573194,"novel protein",0.358269168077045,15.395814271881,4.28734702073298,3.59098859911015,0.000329426047697389,0.0183694522489184,4.86488208535915
"26","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,15.2794091694273,4.28189546371146,3.56837510371715,0.0003592020096527,0.0225194996804613,3.82026690466552
"49","ENSG00000266953","AC092073.1","19",34396315,34409364,"novel protein, readthrough between GPI and PDCD2",0.305635222992748,15.0729018922042,4.29519097961123,3.50925068611699,0.000449371137164228,0.0448993028488664,1.83499227021235
"34","ENSG00000234981","AC244034.1","1",206528915,206529706,"ribosomal protein L7a (RPL7A) pseudogene",0.38480961526917,15.0495248292631,4.28687909696946,3.51060164955484,0.000447093833975575,0.0222111140202733,4.86488208535915
"14","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,14.9711669517948,4.28394163254223,3.4947177706785,0.00047456328588449,0.0229498599301615,4.86488208535915
"13","ENSG00000166930","MS4A5","11",60429572,60455214,"membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]",0.311839284087528,14.9219759507677,4.29464978285397,3.47455012754297,0.000511710744804457,0.0282616132986672,3.82026690466552
"17","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,14.6921458190407,4.28840334173453,3.42601771527818,0.000612500432407041,0.0294603845890558,4.18726764224125
"33","ENSG00000231802","AC009502.2","2",219684030,219684795,"DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6) pseudogene",0.695778685392084,14.6069491960823,3.81463813894285,3.82918344127139,0.000128569147134818,0.0177008213611217,1.99430894867719
"22","ENSG00000198088","NUP62CL","X",107123427,107206433,"nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]",0.32838054083556,14.4879083463976,4.28831140062394,3.37846461996431,0.00072891811295211,0.0336162337487688,4.27004629340817
"9","ENSG00000134917","ADAMTS8","11",130404923,130428609,"ADAM metallopeptidase with thrombospondin type 1 motif 8 [Source:HGNC Symbol;Acc:HGNC:224]",0.490948818449818,14.1672793991544,4.31291250337209,3.28485203167872,0.00102035942639558,0.041472923577698,4.63880462540911
"37","ENSG00000240974","RPS27AP10","5",141588935,141589142,"ribosomal protein S27a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:36570]",0.452597501393542,14.1201858626832,4.31263746945646,3.27414162741177,0.001059834777521,0.0451948960499077,4.27004629340817
"48","ENSG00000266695","AC090958.2","CHR_HSCHR3_1_CTG1",11911555,11912686,"novel pseudogene",0.325464813298622,13.9681995576624,4.30719577423877,3.24299156337538,0.00118281713594321,0.0494237188566776,4.27004629340817
"54","ENSG00000283168","GCSHP3","CHR_HSCHR2_6_CTG7_2",206116110,206116500,"glycine cleavage system protein H pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43929]",0.386175651582323,13.851429495399,4.30435588478053,3.21800284785356,0.00129086536173998,0.0476632418968594,4.86488208535915
"18","ENSG00000180921","FAM83H","8",143723933,143738234,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",74.7177580723219,5.7023736301085,0.823770537781774,6.92228402033374,4.44419068398791e-12,1.47464853048844e-07,0.801199790262464
"2","ENSG00000073734","ABCB11","2",168915498,169031324,"ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]",4.16839869753709,5.47688573426388,1.24925025352505,4.3841381811287,1.16445845232127e-05,0.015649562101989,0.267824644153193
"4","ENSG00000104967","NOVA2","19",45933734,45973865,"NOVA alternative splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:7887]",9.14892162009348,3.5136747395025,0.97129909966288,3.61750025375503,0.000297462039105907,0.0361850512602934,1.59521217647702
"16","ENSG00000174469","CNTNAP2","7",146116002,148420998,"contactin associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13830]",16.0342005017242,2.64706195526937,0.731347698092757,3.61943021379914,0.000295252420819943,0.0470758278576263,1.13426578270211
"11","ENSG00000146966","DENND2A","7",140518420,140673993,"DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]",17.0954273714337,2.07600416939891,0.536600547794908,3.86880739859471,0.000109368989564496,0.0274789554658702,0.881757978750756
"23","ENSG00000203685","STUM","1",226548764,226609230,"stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]",234.48080225859,1.38364003085208,0.335544930618072,4.12356112280827,3.73059404406976e-05,0.0111407641279165,1.89409527112476
"6","ENSG00000106479","ZNF862","7",149838375,149867479,"zinc finger protein 862 [Source:HGNC Symbol;Acc:HGNC:34519]",93.9223700115577,1.33765399272762,0.285848516908555,4.67959045999019,2.87448513943957e-06,0.00454188998863027,0.801199790262464
"38","ENSG00000241506","PSMC1P1","3",68635705,68637024,"proteasome 26S subunit, ATPase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30147]",377.12499946516,1.02656994540168,0.23173848742157,4.42986383843175,9.4292604096761e-06,0.00819420254008507,1.15389793310199
"10","ENSG00000137962","ARHGAP29","1",94148988,94275068,"Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]",847.10760584047,0.7563248058414,0.178229769847958,4.24353802670898,2.20023068532669e-05,0.0171182910508361,0.367418929265522
"12","ENSG00000157036","EXOG","3",38496127,38542161,"exo/endonuclease G [Source:HGNC Symbol;Acc:HGNC:3347]",225.247674020542,0.607498856631577,0.165856352098111,3.66280126716047,0.000249472082751255,0.0280550638507214,1.89409527112476
"3","ENSG00000074590","NUAK1","12",106063340,106140033,"NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]",597.069112197689,0.584941193608513,0.145604328290372,4.0173338284422,5.88603134488537e-05,0.016223203004756,1.15389793310199
"1","ENSG00000050344","NFE2L3","7",26152198,26187137,"nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]",1701.63106329244,0.469037335813185,0.103648749412609,4.52525803226071,6.03218620921107e-06,0.00935068085125528,0.549458545714732
