"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"168","ENSG00000204710","SPDYC","11",65170154,65173244,"speedy/RINGO cell cycle regulator family member C [Source:HGNC Symbol;Acc:HGNC:32681]",0.523992746263832,15.3096112646274,4.26943420763188,3.58586419653932,0.000335963770186894,0.0297701757333932,1.38169528503278
"190","ENSG00000253569","VENTXP5","8",33722305,33723079,"VENT homeobox pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:32214]",0.435442080114751,15.1901673077239,4.2804405433922,3.54873923693981,0.000387080196644062,0.0322514569318168,1.37471845292604
"189","ENSG00000250892","AC108475.1","4",201409,205009,"pseudogene similar to part of WEE1 homolog (WEE1)",0.361876332338185,15.1714014366191,4.32422645598436,3.50846598600846,0.000450698862419741,0.0266705872706877,2.19448917107888
"152","ENSG00000181741","FDX1P1","20",34475924,34476474,"ferredoxin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3640]",0.374501414131961,14.9606233680923,4.28517719115594,3.49124964983225,0.000480766793299206,0.0289087125018956,2.11910245548152
"199","ENSG00000272647","AC005020.2","7",99558695,99607810,"novel transcript",0.439581661071023,14.7880516590529,4.28609292502405,3.4502405612146,0.000560087220454006,0.0415649180452111,1.37471845292604
"195","ENSG00000269526","ERVV-1","19",53013921,53016122,"endogenous retrovirus group V member 1, envelope [Source:HGNC Symbol;Acc:HGNC:26501]",0.315414210200714,14.7646675987702,4.2873410613077,3.4437819122948,0.000573638212483281,0.0315323285565721,2.11910245548152
"171","ENSG00000219201","AC138392.1","1",77810861,77811781,"novel pseudogene",0.381427017127097,14.6821320787196,4.28617855142492,3.42545974288415,0.000613759882705557,0.0322514569318168,2.19448917107888
"201","ENSG00000274443","C8orf89","8",73241329,73259502,"chromosome 8 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:51258]",0.303845207221254,14.6187191129898,4.29506060026282,3.40361184009725,0.000665011824535421,0.0345392461501328,2.11910245548152
"165","ENSG00000198354","DCAF12L2","X",126163499,126166289,"DDB1 and CUL4 associated factor 12 like 2 [Source:HGNC Symbol;Acc:HGNC:32950]",0.298007780327809,14.5956531431768,4.28861056644866,3.40335241846482,0.000665643624805844,0.0419872516208614,1.58190817410544
"186","ENSG00000248926","AC114801.2","4",77958000,77958780,"FUS interacting protein (serine/arginine-rich) 1 (FUSIP1) pseudogene",0.29746562953123,14.5948601809547,4.28861073894951,3.40316738201559,0.000666094606971927,0.0345392461501328,2.11910245548152
"193","ENSG00000261557","EEF1A1P38","16",27133483,27135179,"eukaryotic translation elongation factor 1 alpha 1 pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:37916]",0.529338983817641,14.3884872010476,4.30423460695456,3.34286778369363,0.000829173964648925,0.0478998091152877,1.58190817410544
"170","ENSG00000214518","KRTAP2-2","17",41054498,41055230,"keratin associated protein 2-2 [Source:HGNC Symbol;Acc:HGNC:18905]",0.53651068149283,14.3760000518258,4.29360769219359,3.34823325334625,0.000813285300173201,0.0498653800914709,1.37471845292604
"179","ENSG00000238084","AL031284.1","1",25398721,25399198,"succinate dehydrogenase complex, subunit D, integral membrane protein (SDHD) pseudogene",0.305938185341281,14.3479804854636,4.29458419608001,3.34094753540053,0.00083492998648785,0.0480704701575954,1.58190817410544
"178","ENSG00000238025","ZDHHC4P1","13",42933858,42934892,"zinc finger DHHC-type containing 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39443]",0.326226063597418,14.3347887716485,4.29319016402107,3.3389596602966,0.000840927751259793,0.039848371751958,2.19448917107888
"95","ENSG00000145808","ADAMTS19","5",129460281,129738683,"ADAM metallopeptidase with thrombospondin type 1 motif 19 [Source:HGNC Symbol;Acc:HGNC:17111]",0.46812405340241,14.2875988714909,4.30456124338235,3.31917658122672,0.000902833190085814,0.0488644290807693,1.58190817410544
"198","ENSG00000270987","AL133338.2","6",100889603,100890338,"mitogen-activated protein kinase 1 interacting protein 1-like (MAPK1IP1L) pseudogene",0.346778310591319,14.1201872253548,4.30926191168564,3.27670666455998,0.00105025419988213,0.0464245510931131,2.11910245548152
"150","ENSG00000180658","OR2A4","6",131699644,131701401,"olfactory receptor family 2 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14729]",0.430329125553659,14.069818551577,4.30977369331278,3.26463047779244,0.00109606967306445,0.0464245510931131,2.19448917107888
"176","ENSG00000237674","GSTA7P","6",52739590,52744656,"glutathione S-transferase alpha 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:4631]",6.08453289353146,7.01596642653581,1.36274149242279,5.14842063997204,2.62688882063782e-07,0.00146723382001464,0.0991681310030855
"78","ENSG00000136872","ALDOB","9",101420560,101449664,"aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]",104.4746918546,7.00592567101107,0.471075319418451,14.8721985258323,4.99458358364158e-50,7.82506031485038e-46,0.866178582587757
"89","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",7.07669153845644,6.86573110467936,1.26735851044814,5.41735511150007,6.0487130167698e-08,0.000421220812943166,0.105336110646902
"2","ENSG00000005421","PON1","7",95297676,95324707,"paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]",5.94061141554413,6.67927017175765,1.24360704068514,5.37088481589639,7.83512451762599e-08,0.000569398737547422,0.0957614339973418
"111","ENSG00000163220","S100A9","1",153357854,153361023,"S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]",6.51275532183253,6.60064730130861,1.26386024906447,5.22260851719527,1.76420106963269e-07,0.00104964868526973,0.0991681310030855
"103","ENSG00000151224","MAT1A","10",80271820,80289658,"methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]",14.7746081214421,6.28883517727426,1.19659975524137,5.25558788536249,1.4755236969574e-07,0.00104964868526973,0.083822619018375
"93","ENSG00000145321","GC","4",71741696,71804041,"GC, vitamin D binding protein [Source:HGNC Symbol;Acc:HGNC:4187]",7.33301516507412,6.02018695403182,1.23471347821115,4.87577649411736,1.08381269561085e-06,0.00395500181681806,0.0991681310030855
"137","ENSG00000171759","PAH","12",102836889,102958410,"phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]",5.3715015255465,5.66575113385882,1.32221646347736,4.28504052880887,1.82705878016425e-05,0.012381824862919,0.288123649915429
"192","ENSG00000256069","A2MP1","12",9228533,9275817,"alpha-2-macroglobulin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8]",9.76853578157412,5.62102076361878,1.18079151617094,4.76038376515999,1.93225191440388e-06,0.00547105297809177,0.105336110646902
"135","ENSG00000171557","FGG","4",154604134,154612967,"fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]",13.6230942384761,5.49821330980706,1.14827413596563,4.78824101109216,1.68249515138775e-06,0.00492628706504075,0.105336110646902
"71","ENSG00000134240","HMGCS2","1",119747996,119768905,"3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]",7.39916297272807,5.49362067423948,1.23192719383961,4.45937122072712,8.22004445104161e-06,0.0146977753659986,0.105336110646902
"182","ENSG00000240520","UOX","1",84363706,84397831,"urate oxidase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12575]",6.46995420003416,5.39839486145152,1.07705187168635,5.01219579424639,5.38124070507639e-07,0.00227636982521496,0.0957614339973418
"136","ENSG00000171564","FGB","4",154562956,154571086,"fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]",12.9936749354633,5.31347089438813,1.17368281762438,4.5271778836662,5.97766196304192e-06,0.00211103320753893,1.27703207362105
"40","ENSG00000117601","SERPINC1","1",173903804,173917378,"serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]",21.5477519818882,5.09397403204519,0.65821214155143,7.73910675673425,1.00117691364514e-14,3.60191065523018e-10,0.083822619018375
"41","ENSG00000118137","APOA1","11",116835751,116837950,"apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]",50.5680259541354,4.52114973441664,0.411825900827379,10.9783035145031,4.85964113966107e-28,3.04545789570312e-24,0.866178582587757
"110","ENSG00000158104","HPD","12",121839527,121863596,"4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147]",13.2473472536885,3.94985695166856,0.785822499493446,5.02639839685769,4.9977707819332e-07,0.00211103320753893,0.105336110646902
"34","ENSG00000113924","HGD","3",120628172,120682269,"homogentisate 1,2-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4892]",6.77914870834271,3.76395563526224,0.945646886252696,3.98029718067135,6.88291679335925e-05,0.0297701757333932,0.288123649915429
"166","ENSG00000198650","TAT","16",71565660,71577092,"tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573]",34.4046220445054,3.61777570666257,0.794871092893728,4.55139926335988,5.32903114107976e-06,0.00211103320753893,1.12948885516384
"68","ENSG00000132854","KANK4","1",62236165,62319434,"KN motif and ankyrin repeat domains 4 [Source:HGNC Symbol;Acc:HGNC:27263]",11.7204055942444,3.0041995841088,0.747298455581717,4.02008001176752,5.81783791092096e-05,0.0483542158777182,0.105336110646902
"162","ENSG00000197582","GPX1P1","X",13378735,13379340,"glutathione peroxidase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4560]",12.1541069050124,2.7092955249818,0.574315304091382,4.71743571115199,2.38835835472045e-06,0.00634419205766327,0.105336110646902
"167","ENSG00000203685","STUM","1",226548764,226609230,"stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]",147.366635479483,2.46343799940807,0.687693005750642,3.58217689987866,0.000340742919530083,0.0417973288840274,0.82559938868326
"51","ENSG00000124713","GNMT","6",42960754,42963880,"glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]",10.38134607604,2.3149309994849,0.57577627623065,4.02053904450479,5.80651241855991e-05,0.0262965613225153,0.288123649915429
"8","ENSG00000072041","SLC6A15","12",84859491,84913615,"solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]",32.4547436148858,2.28336842515571,0.576708032293,3.95931441439613,7.51652276281066e-05,0.0146977753659986,0.957245237390734
"62","ENSG00000130649","CYP2E1","10",133520406,133561220,"cytochrome P450 family 2 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:2631]",39.036272462255,2.20812309499107,0.319938491396636,6.90171128003979,5.13797813661201e-12,1.36408100529464e-08,0.866178582587757
"142","ENSG00000173809","AC008736.1","19",32719753,32829580,"tudor domain containing 12 [Source:NCBI gene;Acc:91646]",43.2970894324324,2.0896398576331,0.590256826645464,3.54022141431028,0.000399791469693886,0.033971569827435,1.31443004852652
"58","ENSG00000125848","FLRT3","20",14322985,14337614,"fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]",40.3459381371071,1.85607539255261,0.443581217706485,4.18429662587916,2.86050402273127e-05,0.00628352106792395,1.31443004852652
"80","ENSG00000138061","CYP1B1","2",38066973,38109902,"cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]",619.21609789896,1.75008389900938,0.289907432791372,6.03669896338534,1.57298773892707e-09,1.40296097559891e-06,1.5215127492764
"54","ENSG00000124875","CXCL6","4",73836640,73849064,"C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]",548.726650595311,1.66479661105892,0.250114710336156,6.65613233552482,2.81127150804608e-11,1.08242433543969e-07,0.440566129553555
"21","ENSG00000102794","ACOD1","13",76948497,76958642,"aconitate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:33904]",22.4178756112488,1.66193792983468,0.361538813546254,4.59684511749402,4.28936224544316e-06,0.0048892996350498,0.288123649915429
"6","ENSG00000047936","ROS1","6",117288300,117425855,"ROS proto-oncogene 1, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]",58.312301414264,1.61707552952079,0.442251037210299,3.65646520519485,0.000255717102956607,0.0248975432598038,1.39379572894453
"96","ENSG00000146477","SLC22A3","6",160348378,160452577,"solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]",221.35664867891,1.57973226569095,0.421925358026438,3.74410363264293,0.000181038924250122,0.0342890832628648,0.584892223021608
"42","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",590.63545095037,1.56935839683707,0.285143212047963,5.50375506246699,3.71785994071696e-08,2.86417146108217e-05,1.40922340749633
"120","ENSG00000166510","CCDC68","18",54901509,54959461,"coiled-coil domain containing 68 [Source:HGNC Symbol;Acc:HGNC:24350]",145.280004392058,1.46853402893252,0.261098350950848,5.62444773620565,1.86102385817595e-08,3.24887801066944e-05,0.575811874801272
"39","ENSG00000116991","SIPA1L2","1",232397965,232561558,"signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]",40.8129852824192,1.46692027407479,0.405990558790852,3.61318814517182,0.000302455071667092,0.0373117448319648,0.866178582587757
"115","ENSG00000163739","CXCL1","4",73869393,73871242,"C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]",206.455565452165,1.45183133610168,0.209098484122996,6.94328962828673,3.8307290533375e-12,1.36408100529464e-08,0.649629869000888
"129","ENSG00000169429","CXCL8","4",73740541,73743716,"C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]",634.722672088593,1.44571233955081,0.1174537795578,12.3087766523457,8.12453204332831e-35,4.11369305637425e-31,1.7867799174296
"79","ENSG00000137959","IFI44L","1",78619922,78646145,"interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]",51.8769209368295,1.44220794668799,0.316112638401931,4.56232295544684,5.05907489220105e-06,0.00217621300109284,0.957245237390734
"184","ENSG00000244734","HBB","11",5225464,5229395,"hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]",86.5657639198399,1.41919486150457,0.393497052287531,3.60662132855712,0.000310209845414168,0.0483542158777182,0.575811874801272
"83","ENSG00000138755","CXCL9","4",76001275,76007488,"C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098]",573.142560924032,1.38121787352902,0.0835653016342262,16.5286051329624,2.2836738632567e-61,4.39825168904678e-57,1.40922340749633
"151","ENSG00000181195","PENK","8",56436674,56446671,"proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]",547.841689856816,1.35238068041807,0.301857773936262,4.48019165709354,7.4576043570723e-06,0.00217621300109284,1.40922340749633
"97","ENSG00000147408","CSGALNACT1","8",19404161,19758029,"chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24290]",388.911175635656,1.35099003797108,0.31016811293402,4.35567030147444,1.3266032832833e-05,0.0048892996350498,0.866178582587757
"25","ENSG00000104313","EYA1","8",71197433,71592025,"EYA transcriptional coactivator and phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3519]",57.4541753264155,1.34589975873844,0.375474996979969,3.58452565300971,0.000337691374384065,0.0297701757333932,1.39379572894453
"64","ENSG00000132321","IQCA1","2",236324147,236507535,"IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]",41.3385496222392,1.32350247135399,0.38430586775117,3.44387786504195,0.000573434677554063,0.0469804238965245,1.12948885516384
"127","ENSG00000169245","CXCL10","4",76021118,76023497,"C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]",336.831199677851,1.31944768482903,0.109027809467994,12.1019370311789,1.03148147729138e-33,1.07551829560653e-29,0.650742969448458
"57","ENSG00000125845","BMP2","20",6767686,6780246,"bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]",184.53004067155,1.29182647540063,0.27231251404231,4.74391153099896,2.09630429137038e-06,0.00138339278173162,0.866178582587757
"123","ENSG00000167157","PRRX2","9",129665647,129722674,"paired related homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21338]",336.374985058305,1.27889239111376,0.309647826305393,4.13015136057322,3.62524476152989e-05,0.00931099100311346,0.866178582587757
"14","ENSG00000086289","EPDR1","7",37683843,37951936,"ependymin related 1 [Source:HGNC Symbol;Acc:HGNC:17572]",202.630232212556,1.27252704310744,0.254641334371702,4.99733103522744,5.81292326886936e-07,0.000502883603823777,0.82559938868326
"128","ENSG00000169248","CXCL11","4",76033682,76041415,"C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]",159.526104440901,1.26004688035455,0.146664693854137,8.59134429181516,8.59576385998975e-18,4.28059923104059e-14,0.778588011137165
"29","ENSG00000108700","CCL8","17",34319435,34321402,"C-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:10635]",83.849221549829,1.25066703747198,0.232360106864566,5.38245163659243,7.34781227502412e-08,4.76939742830771e-05,1.39379572894453
"85","ENSG00000140285","FGF7","15",49423178,49488775,"fibroblast growth factor 7 [Source:HGNC Symbol;Acc:HGNC:3685]",301.176726490338,1.23551552807061,0.268509112257838,4.601391430188,4.19677896030612e-06,0.0021557212576969,0.82559938868326
"114","ENSG00000163735","CXCL5","4",73995642,73998677,"C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]",207.767844589922,1.22264822886966,0.148306247669806,8.24407769787159,1.66438983692568e-16,8.69210428883815e-13,0.649629869000888
"74","ENSG00000136002","ARHGEF4","2",130836916,131047263,"Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684]",76.0359626908207,1.20095320919475,0.309834966786652,3.87610611432926,0.000106141409235108,0.014909252880139,1.31443004852652
"72","ENSG00000135480","KRT7","12",52232520,52252186,"keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445]",2378.02659595622,1.17752417373554,0.320021290471082,3.6795182345593,0.000233674981392392,0.0172512265967694,2.32681039397878
"55","ENSG00000125538","IL1B","2",112829751,112836903,"interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]",78.059915079874,1.16761523522832,0.215641450779066,5.41461407818385,6.14210342713422e-08,4.27155310120781e-05,1.39379572894453
"81","ENSG00000138207","RBP4","10",93591687,93601744,"retinol binding protein 4 [Source:HGNC Symbol;Acc:HGNC:9922]",53.1472661072773,1.16018057162767,0.270236182449198,4.29320959581633,1.76108612839498e-05,0.0048892996350498,1.12948885516384
"16","ENSG00000090339","ICAM1","19",10271093,10286615,"intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]",236.08020102009,1.15029753956681,0.123336271738258,9.32651460397594,1.0940960437726e-20,7.60537368263856e-17,0.650742969448458
"177","ENSG00000237988","OR2I1P","6",29550407,29557721,"olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]",44.3161891379304,1.13261050677476,0.256874582535392,4.40919648645547,1.03754858324812e-05,0.00301743872252174,1.31443004852652
"126","ENSG00000168952","STXBP6","14",24809656,25050297,"syntaxin binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19666]",117.328679799465,1.12211407382751,0.281888432495422,3.98070280463081,6.87118132943905e-05,0.0204229211917641,0.490937773865507
"160","ENSG00000189431","RASSF10","11",13009577,13012106,"Ras association domain family member 10 [Source:HGNC Symbol;Acc:HGNC:33984]",62.2118391424691,1.11850852781541,0.299916181703193,3.7294037336149,0.000191933414938197,0.0202025215055254,1.39379572894453
"188","ENSG00000250722","SELENOP","5",42799880,42887392,"selenoprotein P [Source:HGNC Symbol;Acc:HGNC:10751]",45.6371112481075,1.09486825643782,0.249428378607355,4.38950957605887,1.13606575963941e-05,0.00423830795335448,0.957245237390734
"107","ENSG00000154451","GBP5","1",89258950,89272804,"guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895]",91.5898390192514,1.04640167633498,0.219681747178968,4.7632618083764,1.90488433213208e-06,0.00138339278173162,0.778588011137165
"84","ENSG00000139329","LUM","12",91102629,91111494,"lumican [Source:HGNC Symbol;Acc:HGNC:6724]",2407.92076762888,1.04426854934128,0.207491757479646,5.03281943353205,4.83318322357306e-07,0.000418371516853814,0.895836906307995
"153","ENSG00000182752","PAPPA","9",116153791,116402321,"pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]",2043.44092480555,1.04028510370737,0.272666934920947,3.81522278823052,0.000136060122351083,0.00984778123943197,3.04868952261042
"124","ENSG00000168334","XIRP1","3",39183210,39192596,"xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]",31.9537817571534,1.03638417592519,0.285902068335087,3.62496214861417,0.000289003777172916,0.0363452449822984,0.866178582587757
"26","ENSG00000105509","HAS1","19",51713112,51723994,"hyaluronan synthase 1 [Source:HGNC Symbol;Acc:HGNC:4818]",2149.15221850335,1.02861903568307,0.328255871627932,3.13358914368171,0.00172682457147099,0.0487323420404036,3.04347471763912
"140","ENSG00000172201","ID4","6",19837370,19842197,"inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]",654.701727647703,1.01576274859599,0.22460836754694,4.52237269559297,6.11502652287955e-06,0.00211103320753893,1.40922340749633
"149","ENSG00000180155","LYNX1","8",142771197,142777810,"Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]",169.966484035043,1.00570274090039,0.229281567468216,4.38632181385362,1.15283521227318e-05,0.00457255087122013,0.866178582587757
