"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"47","ENSG00000254959","INMT-MINDY4","7",30752137,30892081,"INMT-MINDY4 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41995]",0.639451231411148,-17.569565738141,4.26861964899834,-4.11598296003341,3.855327896588e-05,0.00779805533820177,2.23640061321203
"51","ENSG00000259753","AC068234.1","17",47253897,47344292,"novel transcript",1.52463794173228,-17.4647248179784,3.77130978179068,-4.63094410920703,3.64002129736518e-06,0.00174619175539896,1.37992022376601
"63","ENSG00000281991","TMEM265","16",30740381,30744281,"transmembrane protein 265 [Source:HGNC Symbol;Acc:HGNC:51241]",0.275441135592861,-17.3839002055743,4.29919318157317,-4.04352618535117,5.26532726541096e-05,0.0144536933289573,1.04075564165001
"68","ENSG00000285269","AL160269.1","9",96235331,96352058,"solute carrier family 35 member D2 [Source:NCBI gene;Acc:11046]",0.491066883942693,-17.3553240964762,4.27948473517879,-4.05547049947617,5.00334872535798e-05,0.0117931779675606,1.51510305508019
"39","ENSG00000236998","AL354794.2","9",68788307,68789670,"adaptor-related protein complex 3, mu 2 subunit (AP3M2) pseudogene",0.220352908474289,-17.2630813821239,4.30004291004703,-4.01463002654898,5.95391139581142e-05,0.0152820441506327,1.04075564165001
"16","ENSG00000180658","OR2A4","6",131699644,131701401,"olfactory receptor family 2 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14729]",0.430329125553659,-17.2320481612994,4.28376135817695,-4.02264428862417,5.75483770411026e-05,0.00626472391705843,4.53308955742881
"22","ENSG00000211772","TRBC2","7",142801041,142802748,"T cell receptor beta constant 2 [Source:HGNC Symbol;Acc:HGNC:12157]",0.423723227633049,-17.1865594898705,4.32794324796812,-3.97106858966768,7.15509739804452e-05,0.0101490125416253,2.7437656343099
"54","ENSG00000261375","AC135983.4","15",32489267,32491586,"golgin subfamily A member 6-like pseudogene",0.271825384733131,-17.1843907595151,4.30004527053292,-3.99632787060994,6.43326192699355e-05,0.0152820441506327,1.1208911347461
"25","ENSG00000223131","RNA5SP304","10",22997255,22997358,"RNA, 5S ribosomal pseudogene 304 [Source:HGNC Symbol;Acc:HGNC:43204]",0.246057245871138,-17.1448895431077,4.30004814868651,-3.9871389692101,6.68748578000777e-05,0.0155701194008791,1.12617936983165
"50","ENSG00000259092","TRAV30","14",22168429,22168988,"T cell receptor alpha variable 30 [Source:HGNC Symbol;Acc:HGNC:12129]",0.246057245871138,-17.1448895431077,4.30004814868651,-3.9871389692101,6.68748578000777e-05,0.0155701194008791,1.1208911347461
"62","ENSG00000278673","AC136352.4","KI270727.1",20741,22392,"",0.458613228826526,-17.1191572100577,4.28028095404272,-3.99954054275073,6.34655752727238e-05,0.0101352738798573,2.53661043347828
"67","ENSG00000284764","PINX1","CHR_HG76_PATCH",9112146,9226509,"PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:NCBI gene;Acc:54984]",0.546187115326928,-17.057424252114,4.27865327574479,-3.98663391324803,6.70173092979744e-05,0.00691815900427301,4.53308955742881
"31","ENSG00000226981","ABHD17AP6","17",20814620,20844257,"abhydrolase domain containing 17A pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:34044]",0.203869038549849,-16.9188671128444,4.3014523995457,-3.93329172133378,8.37904443709544e-05,0.0186399062944333,1.0517647824446
"8","ENSG00000138653","NDST4","4",114827763,115113876,"N-deacetylase and N-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:20779]",0.203869038549849,-16.9188664938707,4.30145239943554,-3.93329157753574,8.37904945191304e-05,0.0175596313758157,1.12617936983165
"24","ENSG00000222407","RNA5SP80","1",231281414,231281524,"RNA, 5S ribosomal pseudogene 80 [Source:HGNC Symbol;Acc:HGNC:42857]",0.203869038549848,-16.9188660096826,4.30145239960992,-3.93329146481243,8.37905338303161e-05,0.0175596313758157,1.12617936983165
"45","ENSG00000251785","RNA5SP20","1",77614869,77614952,"RNA, 5S ribosomal pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:42588]",0.203869038549848,-16.9188660096826,4.30145239960992,-3.93329146481243,8.37905338303161e-05,0.0186760989761161,1.04075564165001
"42","ENSG00000238025","ZDHHC4P1","13",42933858,42934892,"zinc finger DHHC-type containing 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39443]",0.326226063597418,-16.8801913036039,4.28767029862883,-3.93691448454001,8.2536002582705e-05,0.00797045817996075,4.53308955742881
"32","ENSG00000228522","AL845321.1","9",63330326,63343660,"monofunctional C1-tetrahydrofolate synthase, mitochondrial-like [Source:NCBI gene;Acc:100996643]",0.59974870145075,-16.8405737428006,4.29044101249696,-3.92513816033091,8.66799737971476e-05,0.0133652242093626,2.07651437596318
"29","ENSG00000226540","GAPDHP73","6",135619165,135620171,"glyceraldehyde-3-phosphate dehydrogenase pseudogene 73 [Source:HGNC Symbol;Acc:HGNC:22956]",0.473069777840079,-16.8156923689378,4.28511821090235,-3.92420734768873,8.7015766611782e-05,0.0152820441506327,1.51510305508019
"28","ENSG00000226261","AC064836.1","2",202336024,202336727,"family with sequence similarity 64, member A (FAM64A) pseudogene",0.349858495881958,-16.7970604189661,4.29916545177819,-3.9070514050625,9.34292823463244e-05,0.00874046593952541,4.53308955742881
"17","ENSG00000180828","BHLHE22","8",64580367,64583628,"basic helix-loop-helix family member e22 [Source:HGNC Symbol;Acc:HGNC:11963]",0.299815455699802,-16.6790910533986,4.30373647553082,-3.87549078532774,0.000106410006854839,0.0133652242093626,2.53661043347828
"36","ENSG00000233888","MTCO2P17","2",202614853,202615529,"MT-CO2 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:52033]",0.322183429778052,-16.5565840940966,4.28747852828506,-3.86161329668956,0.00011264075583037,0.00907865371211449,5.18067792010681
"60","ENSG00000275116","CU457734.1","CHR_HSCHR19LRC_COX1_CTG3_1",54229470,54230647,"LSM14 homolog A (SCD6, S. cerevisiae) pseudogene",0.286723927183703,-16.5250912598622,4.29003534586303,-3.8519708877918,0.000117170955512032,0.0239969831615389,1.0517647824446
"18","ENSG00000182557","SPNS3","17",4433940,4488208,"sphingolipid transporter 3 (putative) [Source:HGNC Symbol;Acc:HGNC:28433]",0.286794543541984,-16.4294011782488,4.29566082483672,-3.8246504666423,0.000130957746841918,0.0266807661243603,1.04075564165001
"26","ENSG00000224569","AC095052.1","4",13977166,13978028,"chromosome 9 open reading frame 78 (C9orf78) pseudogene",0.296171774450469,-16.34777826202,4.29568254525406,-3.80562997609805,0.000141443711269752,0.0266807661243603,1.12617936983165
"46","ENSG00000253569","VENTXP5","8",33722305,33723079,"VENT homeobox pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:32214]",0.435442080114751,-16.330299363353,4.29037549509935,-3.80626343358668,0.000141082110092674,0.0145371591924597,2.7437656343099
"49","ENSG00000257070","AP003170.5","11",113769660,113769994,"cytochrome c oxidase subunit VIIa polypeptide 2 like (COX7A2L) pseudogene",0.256752856728104,-16.3252815001978,4.31894961558084,-3.77991941404073,0.000156879125469224,0.0299873861069805,1.0517647824446
"27","ENSG00000225711","AL512326.1","1",179220938,179222125,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 3 (B3GALT3) pseudogene",0.315002573535569,-16.1248278965138,4.3119003732625,-3.73961049668532,0.000184305618713554,0.0120694600075656,5.18067792010681
"20","ENSG00000198354","DCAF12L2","X",126163499,126166289,"DDB1 and CUL4 associated factor 12 like 2 [Source:HGNC Symbol;Acc:HGNC:32950]",0.298007780327809,-16.063732786252,4.29407388575136,-3.74090740253791,0.000183357070210476,0.0166239548757578,2.7437656343099
"44","ENSG00000248926","AC114801.2","4",77958000,77958780,"FUS interacting protein (serine/arginine-rich) 1 (FUSIP1) pseudogene",0.29746562953123,-16.0586564954433,4.29407944301283,-3.73972040074232,0.000184225057051872,0.0120694600075656,5.18067792010681
"58","ENSG00000269526","ERVV-1","19",53013921,53016122,"endogenous retrovirus group V member 1, envelope [Source:HGNC Symbol;Acc:HGNC:26501]",0.315414210200714,-16.0296198610743,4.29302475591975,-3.73387547765026,0.000188555744949793,0.0175596313758157,2.53661043347828
"35","ENSG00000230712","GGTLC4P","22",24248074,24249466,"gamma-glutamyltransferase light chain 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:33428]",0.493712075446774,-15.8806710910007,4.31772239015478,-3.67802041354294,0.000235051151868503,0.0209581627404096,2.53661043347828
"40","ENSG00000237972","TUBG1P","7",43918697,43920054,"tubulin gamma 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:12418]",0.489320103617368,-15.8640417281038,4.17945900696246,-3.79571655127524,0.000147217625539895,0.01501298004245,2.7437656343099
"43","ENSG00000244065","MARK2P17","3",128843564,128844404,"microtubule affinity regulating kinase 2 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:50318]",0.352455206143451,-15.8257923323178,4.29361879293398,-3.68588668336424,0.00022790774860877,0.0144536933289573,4.53308955742881
"66","ENSG00000284138","ATP6V0CP4","1",42952202,42952641,"ATPase H+ transporting V0 subunit c pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:40002]",0.367965755928861,-15.8211039732853,4.30720853528852,-3.67316879219211,0.000239561125475993,0.0211837598812486,2.53661043347828
"33","ENSG00000228668","TRGV5P","7",38345030,38345499,"T cell receptor gamma variable 5P (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12291]",0.377758238519584,-15.6423672177451,4.30921131382032,-3.62998379020716,0.00028343901904759,0.0364210628091093,1.51510305508019
"10","ENSG00000141979","AC008764.1","19",16479067,16628204,"novel transcript",0.482909625042067,-15.5275651505926,4.31165005737835,-3.60130459196728,0.000316624359376147,0.0157977150781674,5.18067792010681
"65","ENSG00000283976","AC244216.3","CHR_HG1342_HG2282_PATCH",13185912,13187021,"",0.934489101809973,-15.4444833102436,4.31239230830088,-3.58141889839536,0.000341733223025229,0.0326029980764807,2.07651437596318
"52","ENSG00000260459","FTLP14","16",68822587,68823070,"ferritin light chain pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:37964]",0.500442933227231,-15.344997947863,4.31409576488539,-3.55694420897276,0.000375193799011925,0.0175499903129417,5.18067792010681
"15","ENSG00000177947","ODF3","11",196738,200261,"outer dense fiber of sperm tails 3 [Source:HGNC Symbol;Acc:HGNC:19905]",0.610346554925942,-15.0796693016799,4.32063220136698,-3.49015343099764,0.000482743303370889,0.0423468287309026,2.07651437596318
"9","ENSG00000139574","NPFF","12",53506690,53507638,"neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:HGNC:7901]",0.375076001380623,-14.6859809617913,4.31978539743546,-3.39970151538314,0.000674594501661328,0.0464749811887872,2.53661043347828
"23","ENSG00000222383","RNA5SP203","6",10752791,10752926,"RNA, 5S ribosomal pseudogene 203 [Source:HGNC Symbol;Acc:HGNC:43103]",0.309440018481922,-14.0791884522855,4.32122386474358,-3.25814836096694,0.00112141761276926,0.0441728408560191,4.53308955742881
"1","ENSG00000011677","GABRA3","X",152166234,152451315,"gamma-aminobutyric acid type A receptor alpha3 subunit [Source:HGNC Symbol;Acc:HGNC:4077]",12.5778620698271,-6.17929011540996,1.54056562719823,-4.01105282781624,6.04485813233819e-05,0.0144536933289573,1.19603926882104
"3","ENSG00000092054","MYH7","14",23412740,23435660,"myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]",54.1589331461842,-2.29208265108173,0.322120157975138,-7.11561383022369,1.11415847252916e-12,2.70760520292104e-09,1.11683103098971
"30","ENSG00000226642","ACTG1P12","3",12070195,12071360,"actin gamma 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:44496]",34.4638055917522,-1.77427747377373,0.350505644273985,-5.06205107609279,4.14769863797975e-07,0.000343677595748458,0.909869939200889
"11","ENSG00000143632","ACTA1","1",229431245,229434098,"actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]",45.3610058061873,-1.50707235632219,0.291965074755331,-5.16182409003929,2.44555047920979e-07,0.000200524845623833,1.10334931896247
"12","ENSG00000160808","MYL3","3",46857872,46882169,"myosin light chain 3 [Source:HGNC Symbol;Acc:HGNC:7584]",59.4296931331493,-1.20927372172804,0.240762797305603,-5.02267682242075,5.09562472689739e-07,0.000330376994702447,1.19603926882104
"7","ENSG00000125414","MYH2","17",10521148,10549700,"myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]",56.2865944871023,-1.1298251096527,0.251216880143897,-4.49740920676006,6.87865196249162e-06,0.0032519398571882,1.19603926882104
"2","ENSG00000081189","MEF2C","5",88717117,88904257,"myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]",280.434354366197,-0.999069526752416,0.269355782689544,-3.70910739979891,0.000207991194856217,0.0166239548757578,3.08705067300455
"4","ENSG00000101470","TNNC2","20",45823214,45833745,"troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]",80.5429401381997,-0.953540149952028,0.197524824754141,-4.82744460671664,1.38296138449763e-06,0.000804684902122054,1.19603926882104
"5","ENSG00000109061","MYH1","17",10492307,10518542,"myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]",112.807929762252,-0.789435509523769,0.189195176383155,-4.17259850179805,3.011453385152e-05,0.00739915998170331,1.87226604395411
"55","ENSG00000264424","MYH4","17",10443290,10469559,"myosin heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:7574]",189.998497864088,-0.579560825436894,0.146169424762476,-3.96499354347652,7.33979337526087e-05,0.0166239548757578,1.10334931896247
"19","ENSG00000196296","ATP2A1","16",28878405,28904509,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]",302.31441724315,-0.481802173646346,0.123670236639133,-3.89586198538807,9.78500997071181e-05,0.0202267974225224,1.10334931896247
