"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"83","ENSG00000282392","TRBJ2-7","CHR_HSCHR7_2_CTG6",142858549,142858595,"T cell receptor beta joining 2-7 [Source:HGNC Symbol;Acc:HGNC:12175]",0.207247751334742,15.9359043320694,4.30144382838461,3.70478029421439,0.00021157403702202,0.0379659042905213,1.04075564165001
"52","ENSG00000214593","AL354710.1","9",125263845,125264090,"ribosomal protein S10 (RPS10) pseudogene",0.207247751334742,15.9359043320694,4.30144382838461,3.70478029421439,0.00021157403702202,0.0364210628091093,1.12617936983165
"57","ENSG00000225728","AL034399.1","X",107939263,107939642,"novel pseudogene",0.207247751334742,15.9359041230902,4.30144382834982,3.70478024566085,0.000211574077547574,0.0379659042905213,1.0517647824446
"12","ENSG00000110448","CD5","11",61102489,61127852,"CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]",0.807540292124281,15.8481581324312,4.28380469540319,3.69955197757669,0.000215980404764242,0.0228659514742084,2.06742247462672
"63","ENSG00000232816","HLA-K","CHR_HSCHR6_MHC_MANN_CTG1",29917230,29920003,"major histocompatibility complex, class I, K (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4969]",0.55945866580797,15.5624532053708,4.28366087235143,3.63297975005853,0.000280167013134817,0.0282124107002156,2.04187295342855
"64","ENSG00000234032","VARS2","CHR_HSCHR6_MHC_MCF_CTG1",30986796,31005022,"valyl-tRNA synthetase 2, mitochondrial [Source:NCBI gene;Acc:57176]",0.354880213416574,15.2537878798516,4.28865169474817,3.55677937159859,0.000375429200006234,0.0299774936901443,2.53661043347828
"51","ENSG00000206476","VARS2","CHR_HSCHR6_MHC_QBL_CTG1",30897815,30916043,"valyl-tRNA synthetase 2, mitochondrial [Source:NCBI gene;Acc:57176]",0.354880213416574,15.2537878798516,4.28865169474817,3.55677937159859,0.000375429200006234,0.0282124107002156,2.7437656343099
"47","ENSG00000186086","NBPF6","1",108450282,108471002,"NBPF member 6 [Source:HGNC Symbol;Acc:HGNC:31988]",0.307031060609599,15.2113593224892,4.29483443335553,3.54178014508574,0.000397436580398158,0.0312680645371497,2.53661043347828
"8","ENSG00000094963","FMO2","1",171185249,171212686,"flavin containing monooxygenase 2 [Source:HGNC Symbol;Acc:HGNC:3770]",0.581531792948579,14.9564153562317,4.29352783856776,3.48347930153886,0.000494941391476809,0.0430302074263121,2.06742247462672
"62","ENSG00000232202","AC098824.1","2",42826322,42827617,"istidine-rich domain (CHORD)-containing 1 (CHORDC1) pseudogene",0.319742891873604,14.8883450347143,4.28905195547774,3.47124380615155,0.000518053406477543,0.0379659042905213,2.53661043347828
"55","ENSG00000219201","AC138392.1","1",77810861,77811781,"novel pseudogene",0.381427017127097,14.8853789543435,4.28613673972313,3.47291275529979,0.000514842685256142,0.0364210628091093,2.7437656343099
"5","ENSG00000073734","ABCB11","2",168915498,169031324,"ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]",1.04300915981162,14.4497917454788,4.08057813172192,3.54111385177208,0.00039844160842045,0.0463476410557633,1.51510305508019
"53","ENSG00000215450","AL022342.1","20",47160838,47161700,"ribosomal protein S2 (RPS2) pseudogene",0.466062093218506,13.9524226329481,4.30418328891827,3.24159583744275,0.00118862460664251,0.0420748186773188,5.18067792010681
"29","ENSG00000151224","MAT1A","10",80271820,80289658,"methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]",14.7746081214421,7.96215482861516,1.1851087068919,6.71850167188203,1.83602637346035e-11,3.20491096681952e-08,1.19603926882104
"42","ENSG00000171557","FGG","4",154604134,154612967,"fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]",13.6230942384761,7.82257275989482,1.13771547464133,6.87568459272378,6.16928630168188e-12,1.37960593453758e-08,1.10334931896247
"24","ENSG00000136872","ALDOB","9",101420560,101449664,"aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]",104.4746918546,7.57610454974259,0.574913691453532,13.1778120131184,1.17756662440983e-39,1.44833259983163e-35,1.10334931896247
"48","ENSG00000196565","HBG2","11",5253188,5505605,"hemoglobin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4832]",11.8847985461671,7.23125635319054,1.19709088966858,6.04069115854063,1.53455459309109e-09,1.65822498661173e-06,1.19603926882104
"43","ENSG00000171564","FGB","4",154562956,154571086,"fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]",12.9936749354633,7.21831736273714,1.14864691179927,6.28419167682278,3.29563890951854e-10,5.17407296590342e-07,0.909869939200889
"28","ENSG00000146678","IGFBP1","7",45888360,45893660,"insulin like growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5469]",42.7985446430608,6.84635992002978,0.847959380424226,8.07392438610044,6.80740418308448e-16,1.93095412656495e-12,1.19603926882104
"17","ENSG00000124253","PCK1","20",57561080,57568121,"phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]",6.32506537009189,6.76383343666421,1.23718184344899,5.46712956747581,4.57381730301923e-08,4.11673983422996e-05,1.11683103098971
"49","ENSG00000198650","TAT","16",71565660,71577092,"tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573]",34.4046220445054,6.60181589221502,0.627457231070098,10.5215392624545,6.87412647817186e-26,3.38009878271954e-22,1.37992022376601
"70","ENSG00000256069","A2MP1","12",9228533,9275817,"alpha-2-macroglobulin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8]",9.76853578157412,6.46958238611845,1.16290303891983,5.56330336201352,2.64715118558071e-08,2.6804386822425e-05,1.11683103098971
"20","ENSG00000131482","G6PC","17",42900797,42913369,"glucose-6-phosphatase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4056]",12.7265590264983,6.2426858488921,0.911298316531329,6.85032083967148,7.3684541293852e-12,1.492222248908e-08,1.11683103098971
"54","ENSG00000215583","ASS1P6","Y",11922536,11923769,"argininosuccinate synthetase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:769]",4.35527497248089,6.14932421732814,1.3576744359819,4.52930691950521,5.91774842532416e-06,0.0152820441506327,0.104692100039483
"77","ENSG00000273889","FAM83H","CHR_HSCHR8_3_CTG7",143710940,143720808,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",12.123624538489,5.8355708751537,1.28525069979634,4.54041447017176,5.61437510194442e-06,0.0028408642434447,1.19603926882104
"68","ENSG00000244734","HBB","11",5225464,5229395,"hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]",86.5657639198399,5.6224674808603,0.359402041522448,15.6439497590031,3.65346972315552e-55,8.9870741796812e-51,1.10334931896247
"36","ENSG00000163220","S100A9","1",153357854,153361023,"S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]",6.51275532183253,5.51842942622207,1.27898678495503,4.31468838547547,1.59828190445678e-05,0.0068142317477311,1.11683103098971
"26","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",7.07669153845644,5.25407332084457,1.29047519514606,4.07142527078943,4.67263530639827e-05,0.0133652242093626,1.10334931896247
"27","ENSG00000145321","GC","4",71741696,71804041,"GC, vitamin D binding protein [Source:HGNC Symbol;Acc:HGNC:4187]",7.33301516507412,5.03299908155213,1.24746804375922,4.03457155213796,5.47020194436926e-05,0.0129838889684422,1.37992022376601
"2","ENSG00000007001","UPP2","2",157876702,158136154,"uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061]",3.87626379475787,4.95553617230073,1.18693419223016,4.17507238795579,2.97891314777423e-05,0.0103207749061877,1.10334931896247
"14","ENSG00000117601","SERPINC1","1",173903804,173917378,"serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]",21.5477519818882,4.78252938885724,0.636071034030889,7.5188605249787,5.52556923684783e-14,1.39320467114313e-10,1.19603926882104
"1","ENSG00000005421","PON1","7",95297676,95324707,"paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]",5.94061141554413,4.50876817341752,1.2513450688026,3.60313736460552,0.000314399268990839,0.0463476410557633,1.19603926882104
"21","ENSG00000134240","HMGCS2","1",119747996,119768905,"3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]",7.39916297272807,4.43430588058982,1.09566461037411,4.04713800062936,5.18476768132456e-05,0.014170970881356,1.10334931896247
"34","ENSG00000162267","ITIH3","3",52794768,52809009,"inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:6168]",7.97320872611614,3.79522511411281,0.981881465011541,3.86525792506757,0.000110971865920633,0.0219253305618619,1.11683103098971
"32","ENSG00000158104","HPD","12",121839527,121863596,"4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147]",13.2473472536885,3.68868130021516,0.927519424412185,3.97693159100454,6.98102373046736e-05,0.0160048505008661,1.11683103098971
"15","ENSG00000118137","APOA1","11",116835751,116837950,"apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]",50.5680259541354,3.67433001507503,0.367215041058915,10.005935498937,1.43528652532897e-23,7.06124722505561e-20,1.10334931896247
"22","ENSG00000134321","RSAD2","2",6865806,6898239,"radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]",8.03927944291033,3.6590868308546,0.811076865426617,4.5113934163687,6.44031427216634e-06,0.0031094931806856,1.19603926882104
"19","ENSG00000125730","C3","19",6677704,6730562,"complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]",21.6279469308345,2.38657360806634,0.474968876625321,5.02469472320602,5.04233962412668e-07,0.000309923124045096,1.37992022376601
"35","ENSG00000162814","SPATA17","1",217631324,217871696,"spermatogenesis associated 17 [Source:HGNC Symbol;Acc:HGNC:25184]",21.0954308635366,1.9278055982149,0.476070208167885,4.04941448790483,5.13459349155161e-05,0.014170970881356,1.10334931896247
"13","ENSG00000115457","IGFBP2","2",216632828,216664436,"insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]",145.116087883101,1.91531060578557,0.305079505060534,6.27807038498221,3.42800735084917e-10,4.21399122875915e-07,1.37992022376601
"4","ENSG00000048740","CELF2","10",10798397,11336675,"CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]",460.833396412063,1.26929272645915,0.292768615868654,4.33548084617305,1.45441839088952e-05,0.0139935846165972,0.320555735722911
"11","ENSG00000108700","CCL8","17",34319435,34321402,"C-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:10635]",83.849221549829,1.20776510655406,0.236993543135644,5.09619414341085,3.46549736351674e-07,0.00031325510780017,0.909869939200889
"18","ENSG00000125538","IL1B","2",112829751,112836903,"interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]",78.059915079874,1.18520782730528,0.22036585188385,5.37836428454431,7.51656108449469e-08,5.27998909131307e-05,1.37992022376601
"39","ENSG00000169245","CXCL10","4",76021118,76023497,"C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]",336.831199677851,1.08805041617948,0.110001052425894,9.89127278498071,4.54215757061649e-23,1.48895924683308e-19,1.37992022376601
"41","ENSG00000169429","CXCL8","4",73740541,73743716,"C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]",634.722672088593,1.08699685851827,0.117228910408961,9.27242993836764,1.8195257920415e-20,8.73419867189915e-17,0.807723939570396
"38","ENSG00000168334","XIRP1","3",39183210,39192596,"xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]",31.9537817571534,1.08400776641179,0.292809842791695,3.70208786725437,0.000213832532275123,0.0425235044294812,0.909869939200889
"67","ENSG00000237988","OR2I1P","6",29550407,29557721,"olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]",44.3161891379304,1.05367042660852,0.261357250896122,4.0315331715335,5.54141733710945e-05,0.0144536933289573,1.10334931896247
"40","ENSG00000169248","CXCL11","4",76033682,76041415,"C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]",159.526104440901,0.998014724821775,0.148688983510795,6.71209595530875,1.91848459732525e-11,3.37087846724788e-08,1.10334931896247
"25","ENSG00000138755","CXCL9","4",76001275,76007488,"C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098]",573.142560924032,0.972916617131065,0.0844263048558034,11.5238564425242,1.00031506864618e-30,2.82317532257939e-26,0.320555735722911
"3","ENSG00000008517","IL32","16",3065297,3082192,"interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]",143.512761903781,0.896217163294277,0.205182764568258,4.36789690976278,1.25448678407068e-05,0.00465545449794742,1.37992022376601
"31","ENSG00000154451","GBP5","1",89258950,89272804,"guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895]",91.5898390192514,0.834202443303517,0.222983803691153,3.74108984372219,0.000183224002721107,0.0217711224282044,1.87226604395411
"7","ENSG00000090339","ICAM1","19",10271093,10286615,"intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]",236.08020102009,0.824647429316308,0.124233074971108,6.63790564234276,3.18171421367937e-11,6.91627082771632e-08,0.832384075412551
"37","ENSG00000163735","CXCL5","4",73995642,73998677,"C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]",207.767844589922,0.684313489493665,0.148262812939448,4.61554368169951,3.92067562172924e-06,0.0028408642434447,0.832384075412551
"23","ENSG00000136378","ADAMTS7","15",78759206,78811464,"ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]",251.586988693012,0.595959928845683,0.139628410724422,4.26818529089971,1.97069606074967e-05,0.00794698928066527,1.10334931896247
"30","ENSG00000153395","LPCAT1","5",1456480,1523962,"lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]",1065.57954246677,0.551227563760562,0.101969067244899,5.4058311863997,6.45085330821883e-08,7.01353952651098e-05,0.860810913522239
"44","ENSG00000172840","PDP2","16",66878589,66895754,"pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]",475.122006253403,0.398000915591507,0.102956704659392,3.86571148433897,0.000110765818981356,0.0268646069712493,0.860810913547774
"45","ENSG00000178295","GEN1","2",17753858,17788946,"GEN1, Holliday junction 5' flap endonuclease [Source:HGNC Symbol;Acc:HGNC:26881]",995.336854017396,0.38902392962051,0.0967912021726001,4.01920754044148,5.83942166833196e-05,0.0235726542938862,0.537869826704421
"16","ENSG00000123179","EBPL","13",49660674,49691486,"EBP like [Source:HGNC Symbol;Acc:HGNC:18061]",744.752033243308,0.288901812750853,0.0772676133510344,3.7389767875752,0.000184770785352556,0.0396309105425475,0.860810913522239
"10","ENSG00000107643","MAPK8","10",48306639,48439360,"mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881]",940.824027030939,0.244077313664661,0.0633036560261215,3.85565904067129,0.000115418263942771,0.0291598836544511,0.807723939570396
"6","ENSG00000077232","DNAJC10","2",182716041,182794464,"DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]",5945.9012296258,0.229152422263435,0.0538856379429903,4.25256953449958,2.11331566071137e-05,0.0129838889684422,0.532239780186238
