"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"49","ENSG00000205445","KRTAP10-2","21",44550357,44551505,"keratin associated protein 10-2 [Source:HGNC Symbol;Acc:HGNC:22967]",0.483578086447731,-18.3120431103604,4.29821921072299,-4.26037905760517,2.04080491305802e-05,0.00338728542945471,2.5550274372944
"5","ENSG00000094963","FMO2","1",171185249,171212686,"flavin containing monooxygenase 2 [Source:HGNC Symbol;Acc:HGNC:3770]",0.581531792948579,-18.2676659264468,4.29362065920179,-4.25460639781879,2.09417063725453e-05,0.00653560003602365,1.14429724473491
"44","ENSG00000180708","OR10K2","1",158418210,158426237,"olfactory receptor family 10 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:14826]",0.476934427869208,-18.1689369188018,4.29822373886902,-4.22708030633661,2.36743191920063e-05,0.00326334143314175,3.1253616535625
"97","ENSG00000278695","GSTT2B","CHR_HSCHR22_1_CTG7",23957418,23961206,"glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33437]",0.845967539750245,-18.1493325781554,4.27447390538689,-4.2459804363954,2.1763962117156e-05,0.00667327187837261,1.14429724473491
"62","ENSG00000228435","C6orf47","CHR_HSCHR6_MHC_DBB_CTG1",31640476,31642950,"chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]",0.414495502669484,-18.1095272451514,4.29862687772601,-4.21286326082142,2.52153725521121e-05,0.00187525147692719,6.75830765709603
"86","ENSG00000262594","KRTAP9-9","CHR_HSCHR17_6_CTG4",41244014,41244994,"keratin associated protein 9-9 [Source:HGNC Symbol;Acc:HGNC:16773]",0.393051969739646,-17.9249452532121,4.29862722660105,-4.16992316576971,3.04702348958185e-05,0.0040708772885396,3.1253616535625
"6","ENSG00000100346","CACNA1I","22",39570753,39689737,"calcium voltage-gated channel subunit alpha1 I [Source:HGNC Symbol;Acc:HGNC:1396]",0.30968932045133,-17.8906406846914,4.32177923204648,-4.13964705832965,3.47840562452158e-05,0.0052041781238837,2.5550274372944
"95","ENSG00000275018","AL121581.1","CHR_HSCHR20_1_CTG3",64211718,64278487,"novel transcript",0.321624402611502,-17.6475126612907,4.29919500736483,-4.10484116934898,4.04592763599434e-05,0.00480859954158983,3.30960568947137
"63","ENSG00000228491","MICE","CHR_HSCHR6_MHC_MCF_CTG1",29738863,29746102,"MHC class I polypeptide-related sequence E (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7094]",0.327543308116372,-17.6043472490055,4.29920679659882,-4.09478959303205,4.22551953529402e-05,0.00614875984014569,2.5550274372944
"56","ENSG00000218793","AL049697.3","6",87441165,87442146,"S-adenosylmethionine decarboxylase 1 (AMD1) pseudogene",0.207247751334742,-17.5656118485889,4.30145101012341,-4.08364800790442,4.43341694689082e-05,0.0124895889430194,0.867947392255257
"60","ENSG00000225728","AL034399.1","X",107939263,107939642,"novel pseudogene",0.207247751334742,-17.5656118363943,4.30145101012333,-4.0836480050695,4.43341700100289e-05,0.0124895889430194,0.867947392255257
"93","ENSG00000273999","RBM17P2","9",67211663,67213067,"RNA binding motif protein 17 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50367]",0.207247751334742,-17.5656116082472,4.3014510101259,-4.08364795202748,4.43341801345253e-05,0.00798553271381284,1.79383026625168
"53","ENSG00000214593","AL354710.1","9",125263845,125264090,"ribosomal protein S10 (RPS10) pseudogene",0.207247751334742,-17.5656116082472,4.3014510101259,-4.08364795202748,4.43341801345253e-05,0.00850698094904914,1.55761045516989
"72","ENSG00000237409","AL513302.1","1",160020300,160020727,"ribosomal protein L27a (RPL27A) pseudogene",0.207247751334742,-17.5656116082472,4.3014510101259,-4.08364795202748,4.43341801345253e-05,0.00850698094904914,1.55761045516989
"61","ENSG00000228169","PPIAP19","10",114690143,114690634,"peptidylprolyl isomerase A pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:31663]",0.207247751334742,-17.5656116082472,4.3014510101259,-4.08364795202748,4.43341801345253e-05,0.0124895889430194,0.867947392255257
"99","ENSG00000282392","TRBJ2-7","CHR_HSCHR7_2_CTG6",142858549,142858595,"T cell receptor beta joining 2-7 [Source:HGNC Symbol;Acc:HGNC:12175]",0.207247751334742,-17.5656116082472,4.3014510101259,-4.08364795202748,4.43341801345253e-05,0.0124895889430194,0.867947392255257
"51","ENSG00000211772","TRBC2","7",142801041,142802748,"T cell receptor beta constant 2 [Source:HGNC Symbol;Acc:HGNC:12157]",0.423723227633049,-17.5121455281586,4.32794324796812,-4.04629740382576,5.20341177355323e-05,0.0069092114669988,2.5550274372944
"100","ENSG00000283528","TCAF2C","7",143639230,143647646,"TRPM8 channel associated factor 2C [Source:HGNC Symbol;Acc:HGNC:53641]",0.262034646493097,-17.4823088538367,4.30004334844765,-4.06561223624592,4.7906532075323e-05,0.00833143822985425,1.79383026625168
"88","ENSG00000269179","AC011452.1","19",49909501,49958391,"novel transcript",0.272533958782405,-17.4249594719763,4.30004822027941,-4.05227071403493,5.07229247891537e-05,0.00940250181031073,1.55761045516989
"106","ENSG00000285505","AC010616.2","19",41956879,41994232,"novel protein, ATP1A3-RABAC1 readthrough",0.640598840500808,-17.159148303971,4.27994453144252,-4.00919875898197,6.09251203011389e-05,0.0122637067977534,1.30907116560405
"66","ENSG00000232816","HLA-K","CHR_HSCHR6_MHC_MANN_CTG1",29917230,29920003,"major histocompatibility complex, class I, K (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4969]",0.55945866580797,-16.9018138173561,4.28374802492332,-3.94556676046758,7.96114461096914e-05,0.0166612260457358,1.08980159664758
"65","ENSG00000232202","AC098824.1","2",42826322,42827617,"istidine-rich domain (CHORD)-containing 1 (CHORDC1) pseudogene",0.319742891873604,-16.8858401989705,4.28915356727737,-3.93687004536169,8.25512822811684e-05,0.00480859954158983,6.75830765709603
"70","ENSG00000234032","VARS2","CHR_HSCHR6_MHC_MCF_CTG1",30986796,31005022,"valyl-tRNA synthetase 2, mitochondrial [Source:NCBI gene;Acc:57176]",0.354880213416574,-16.7540305198329,4.28872974526757,-3.90652512863984,9.36329100618983e-05,0.00522256569439001,6.75830765709603
"50","ENSG00000206476","VARS2","CHR_HSCHR6_MHC_QBL_CTG1",30897815,30916043,"valyl-tRNA synthetase 2, mitochondrial [Source:NCBI gene;Acc:57176]",0.354880213416574,-16.7540305198329,4.28872974526757,-3.90652512863984,9.36329100618983e-05,0.00850698094904914,3.30960568947137
"74","ENSG00000238084","AL031284.1","1",25398721,25399198,"succinate dehydrogenase complex, subunit D, integral membrane protein (SDHD) pseudogene",0.305938185341281,-16.6029202889142,4.28947035074772,-3.87062246181982,0.000108557805810949,0.00961967825765094,3.1253616535625
"57","ENSG00000219201","AC138392.1","1",77810861,77811781,"novel pseudogene",0.381427017127097,-16.5647329856383,4.28616471858437,-3.86469817966055,0.000111226650521498,0.00850698094904914,3.89958015475112
"94","ENSG00000274443","C8orf89","8",73241329,73259502,"chromosome 8 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:51258]",0.303845207221254,-16.5599463615673,4.28957453796574,-3.86051022426587,0.000113150505800103,0.0117838336964665,2.5550274372944
"46","ENSG00000186086","NBPF6","1",108450282,108471002,"NBPF member 6 [Source:HGNC Symbol;Acc:HGNC:31988]",0.307031060609599,-16.5529473503298,4.29508779808294,-3.8539252579931,0.000116239093287107,0.00630824251040418,6.75830765709603
"3","ENSG00000073734","ABCB11","2",168915498,169031324,"ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]",1.04300915981162,-16.3527678494362,4.08057494779474,-4.00746660915363,6.13735352138101e-05,0.0124895889430194,1.21379961862817
"79","ENSG00000256804","AC138466.2","12",132126461,132126764,"placenta-specific 8 (PLAC8) pseudogene",0.373155869323433,-16.1483036019309,4.29258541495502,-3.76190618028741,0.000168623304085467,0.0151797935257319,2.5550274372944
"69","ENSG00000233924","RPSAP13","14",55004813,55005687,"ribosomal protein SA pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:6505]",0.578451753168975,-16.0895733469513,4.30264004164006,-3.7394653494691,0.000184412065000531,0.0419179391903647,0.816860078703395
"68","ENSG00000233557","NFU1P2","1",98077000,98077468,"NFU1 iron-sulfur cluster scaffold pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44554]",0.367434967273859,-15.9300997229116,4.32508079608844,-3.68319124519445,0.000230332223160069,0.00956423405382369,6.75830765709603
"45","ENSG00000181741","FDX1P1","20",34475924,34476474,"ferredoxin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3640]",0.374501414131961,-15.8721019034285,4.31021264756249,-3.68244056645431,0.000231011735577204,0.00956423405382369,6.75830765709603
"87","ENSG00000265630","GLUD1P8","10",47563604,47569697,"glutamate dehydrogenase 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:23637]",0.30506974529692,-15.7768833906661,4.32424750389917,-3.64846909813561,0.000263807626636157,0.022418554697366,2.5550274372944
"91","ENSG00000273444","AC006023.2","7",40107288,40107454,"methionyl aminopeptidase 2 (METAP2) pseudogene",0.429351244262605,-15.7184284995407,4.32764966493624,-3.63209356498876,0.000281131145749664,0.0235144875408851,2.5550274372944
"58","ENSG00000223465","LST1","CHR_HSCHR6_MHC_DBB_CTG1",31568266,31571053,"leukocyte specific transcript 1 [Source:HGNC Symbol;Acc:HGNC:14189]",0.626695570634596,-15.6629543163936,4.30100175181615,-3.64169912504215,0.000270844510309205,0.0417667693022152,1.21379961862817
"82","ENSG00000260413","AC025279.2","16",29312350,29331277,"BTG3 associated nuclear protein (BANP) pseudogene",0.437820682583263,-15.523771584412,4.31988282848554,-3.59356311288062,0.000326186593070812,0.0261315655155885,2.5550274372944
"52","ENSG00000213368","ST13P11","11",94913047,94913766,"ST13, Hsp70 interacting protein pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:38746]",0.430323458488491,-14.4162697152101,4.32794324796847,-3.33097475850153,0.000865424493902796,0.0261315655155885,6.75830765709603
"27","ENSG00000151224","MAT1A","10",80271820,80289658,"methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]",14.7746081214421,-7.96216267845955,1.18511237006281,-6.71848752877126,1.83620455224554e-11,3.00117548445157e-08,1.18611685917943
"40","ENSG00000171557","FGG","4",154604134,154612967,"fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]",13.6230942384761,-7.82258222706284,1.13771899187941,-6.87567165784989,6.16984615901469e-12,1.08599880944968e-08,1.18611685917943
"23","ENSG00000136872","ALDOB","9",101420560,101449664,"aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]",104.4746918546,-7.57610600306577,0.574914329737949,-13.1777999106737,1.17775551156322e-39,1.32406664909387e-35,1.2070941580325
"47","ENSG00000196565","HBG2","11",5253188,5505605,"hemoglobin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4832]",11.8847985461671,-7.23125721014434,1.19709461752549,-6.04067306316357,1.53472671634231e-09,1.59627142231099e-06,1.18611685917943
"41","ENSG00000171564","FGB","4",154562956,154571086,"fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]",12.9936749354633,-7.21832172705713,1.14865047842467,-6.28417596356793,3.29597222220527e-10,2.0889469879725e-07,2.37908228930474
"26","ENSG00000146678","IGFBP1","7",45888360,45893660,"insulin like growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5469]",42.7985446430608,-6.84635303312915,0.847959916931801,-8.07391115596774,6.80814221941901e-16,2.22550690211423e-12,1.18611685917943
"15","ENSG00000124253","PCK1","20",57561080,57568121,"phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]",6.32506537009189,-6.76384179480727,1.23718567321538,-5.46711939949031,4.57407958191896e-08,4.36405673692248e-05,0.948239229511098
"48","ENSG00000198650","TAT","16",71565660,71577092,"tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573]",34.4046220445054,-6.6018148957547,0.627457828938475,-10.5215276489953,6.87497394579927e-26,3.63983422343439e-22,1.70881104659098
"78","ENSG00000256069","A2MP1","12",9228533,9275817,"alpha-2-macroglobulin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8]",9.76853578157412,-6.46958628587786,1.16290664206155,-5.56328947817245,2.6473618953137e-08,1.11857711664584e-05,2.37908228930474
"18","ENSG00000131482","G6PC","17",42900797,42913369,"glucose-6-phosphatase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4056]",12.7265590264983,-6.2426860649734,0.91130004126706,-6.85030811179779,7.36910977467261e-12,7.0056778228283e-09,2.37908228930474
"55","ENSG00000215583","ASS1P6","Y",11922536,11923769,"argininosuccinate synthetase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:769]",4.35527497248089,-6.14932885928334,1.357678596924,-4.52929645736144,5.91804143208963e-06,0.00717247417337556,0.273099560268312
"92","ENSG00000273889","FAM83H","CHR_HSCHR8_3_CTG7",143710940,143720808,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",12.123624538489,-5.83556210499339,1.28525354312565,-4.5403976018628,5.61482432177645e-06,0.00241365328152242,1.12745471241193
"75","ENSG00000244734","HBB","11",5225464,5229395,"hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]",86.5657639198399,-5.62246693362593,0.35940205854427,-15.6439474954576,3.65359962210199e-55,8.21496373614299e-51,1.2070941580325
"34","ENSG00000163220","S100A9","1",153357854,153361023,"S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]",6.51275532183253,-5.51843850693526,1.27899058222248,-4.31468267525939,1.59832321572768e-05,0.0052041781238837,1.18611685917943
"24","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",7.07669153845644,-5.25408333548841,1.29047893819886,-4.0714212219702,4.67271653892778e-05,0.0113621620888002,1.12745471241193
"25","ENSG00000145321","GC","4",71741696,71804041,"GC, vitamin D binding protein [Source:HGNC Symbol;Acc:HGNC:4187]",7.33301516507412,-5.03300700411841,1.24747175461673,-4.03456590138568,5.4703335816663e-05,0.0137346275111264,0.948239229511098
"1","ENSG00000007001","UPP2","2",157876702,158136154,"uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061]",3.87626379475787,-4.95554016007429,1.18693803042224,-4.17506224677239,2.97904585498211e-05,0.0124895889430194,0.599707157616577
"12","ENSG00000117601","SERPINC1","1",173903804,173917378,"serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]",21.5477519818882,-4.7825301358132,0.636071734921766,-7.51885341423234,5.52586972312826e-14,1.47803552062249e-10,1.12745471241193
"19","ENSG00000134240","HMGCS2","1",119747996,119768905,"3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]",7.39916297272807,-4.43430740980532,1.09566779735282,-4.04712762437557,5.18499743597857e-05,0.0117469613087736,1.18611685917943
"32","ENSG00000162267","ITIH3","3",52794768,52809009,"inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:6168]",7.97320872611614,-3.79522288066289,0.981882754780836,-3.8652505731298,0.000110975208800402,0.0218974165036202,1.12745471241193
"30","ENSG00000158104","HPD","12",121839527,121863596,"4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147]",13.2473472536885,-3.68868407727663,0.927521262223606,-3.97692670509085,6.98116711179318e-05,0.00865678412843836,2.37908228930474
"13","ENSG00000118137","APOA1","11",116835751,116837950,"apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]",50.5680259541354,-3.67432971995362,0.367215126129361,-10.0059323772498,1.43533179704425e-23,8.06820661924892e-20,1.2070941580325
"20","ENSG00000134321","RSAD2","2",6865806,6898239,"radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]",8.03927944291033,-3.65908708273353,0.811077968966482,-4.51138758878647,6.44049124553719e-06,0.00251756882795788,1.18611685917943
"17","ENSG00000125730","C3","19",6677704,6730562,"complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]",21.6279469308345,-2.38657247159666,0.474968887809705,-5.02469221216197,5.04240559614568e-07,0.000200220981948257,1.70881104659098
"33","ENSG00000162814","SPATA17","1",217631324,217871696,"spermatogenesis associated 17 [Source:HGNC Symbol;Acc:HGNC:25184]",21.0954308635366,-1.92780470563079,0.476070223140167,-4.04941248565173,5.13463741869443e-05,0.00876917293999593,1.70881104659098
"11","ENSG00000115457","IGFBP2","2",216632828,216664436,"insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]",145.116087883101,-1.91530977587059,0.305079504863368,-6.27806766871597,3.42806722485528e-10,3.92209131122898e-07,1.18611685917943
"9","ENSG00000108700","CCL8","17",34319435,34321402,"C-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:10635]",83.849221549829,-1.20776475594362,0.236993543691239,-5.09619265205435,3.46552465014662e-07,0.000203475382926726,1.12745471241193
"16","ENSG00000125538","IL1B","2",112829751,112836903,"interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]",78.059915079874,-1.18520752319215,0.220365841432152,-5.3783631595964,7.51660804129148e-08,5.65455802245327e-05,1.12745471241193
"37","ENSG00000169245","CXCL10","4",76021118,76023497,"C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]",336.831199677851,-1.08805031820804,0.110001053911339,-9.89127176076882,4.54220404752629e-23,1.44287410009258e-19,1.70881104659098
"39","ENSG00000169429","CXCL8","4",73740541,73743716,"C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]",634.722672088593,-1.08699673399707,0.117228911229412,-9.27242881126711,1.81954502423625e-20,1.02780730009317e-16,0.800803021771352
"36","ENSG00000168334","XIRP1","3",39183210,39192596,"xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]",31.9537817571534,-1.08400735371346,0.292809857928716,-3.70208626643083,0.000213833881807051,0.0260726481023786,1.70881104659098
"73","ENSG00000237988","OR2I1P","6",29550407,29557721,"olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]",44.3161891379304,-1.05367004888553,0.261357261331344,-4.03153156533004,5.54145521550035e-05,0.0138871953469934,0.941753597286522
"38","ENSG00000169248","CXCL11","4",76033682,76041415,"C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]",159.526104440901,-0.998014571241598,0.148688987709911,-6.71209473285746,1.91850067434346e-11,3.68603330017431e-08,0.941753597286522
"2","ENSG00000008517","IL32","16",3065297,3082192,"interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]",143.512761903781,-0.89621687528343,0.205182767170567,-4.36789545068574,1.25449516266086e-05,0.00427375628452584,1.2070941580325
"29","ENSG00000154451","GBP5","1",89258950,89272804,"guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895]",91.5898390192514,-0.834202161441416,0.22298380794093,-3.74108850837457,0.000183224976356356,0.0300710646355224,1.2070941580325
"4","ENSG00000090339","ICAM1","19",10271093,10286615,"intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]",236.08020102009,-0.824647311496117,0.124233077502779,-6.63790455869266,3.18173759851306e-11,5.89142175957041e-08,0.916115240147268
"35","ENSG00000163735","CXCL5","4",73995642,73998677,"C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]",207.767844589922,-0.684313337914141,0.148262813252422,-4.61554264958587,3.92069510797007e-06,0.00205441860090521,0.941753597286522
"22","ENSG00000136378","ADAMTS7","15",78759206,78811464,"ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]",251.586988693012,-0.59595976477632,0.13962841248373,-4.26818406207809,1.97070691427094e-05,0.00701173636578964,0.941753597286522
"28","ENSG00000153395","LPCAT1","5",1456480,1523962,"lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]",1065.57954246677,-0.551227461958974,0.101969067678755,-5.40583016504153,6.45089007225294e-08,4.86709389854147e-05,1.16041695981333
"43","ENSG00000178295","GEN1","2",17753858,17788946,"GEN1, Holliday junction 5' flap endonuclease [Source:HGNC Symbol;Acc:HGNC:26881]",995.336854017396,-0.389023834989649,0.0967912027662045,-4.01920653811195,5.83944650815955e-05,0.0266522424554974,0.443771058901067
"14","ENSG00000123179","EBPL","13",49660674,49691486,"EBP like [Source:HGNC Symbol;Acc:HGNC:18061]",744.752033243308,-0.288901759896429,0.0772676145037691,-3.73897604775072,0.00018477132905633,0.0308420669322429,1.16041695981333
