"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"32","ENSG00000270230","MTND6P22","5",100046450,100046970,"MT-ND6 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:51978]",0.495702055234336,14.9678190526604,4.28995105549609,3.48904191657019,0.00048475512777429,0.029042535224302,4.48530890313277
"26","ENSG00000244921","MTCYBP18","5",134923303,134924049,"MT-CYB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:51976]",0.437509993794099,14.6390588229451,4.2925755590173,3.41032059230575,0.000648865581505021,0.0371337920855857,4.31140277029475
"19","ENSG00000232202","AC098824.1","2",42826322,42827617,"istidine-rich domain (CHORD)-containing 1 (CHORDC1) pseudogene",0.319742891873604,14.4843455190797,4.29462469689014,3.37266851968887,0.000744435155943267,0.0391708071720723,4.48530890313277
"10","ENSG00000176635","HORMAD2","22",30080174,30177075,"HORMA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28383]",0.307891735860315,14.4183143823242,4.30457577326585,3.34953201936207,0.000809481990009292,0.0420832604185551,4.48530890313277
"14","ENSG00000213368","ST13P11","11",94913047,94913766,"ST13, Hsp70 interacting protein pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:38746]",0.430323458488491,14.2648212019602,4.30415262835951,3.31419966568358,0.000919058535049468,0.047080615434075,4.31140277029475
"22","ENSG00000236765","DXO","CHR_HSCHR6_MHC_DBB_CTG1",31951992,31954474,"decapping exoribonuclease [Source:HGNC Symbol;Acc:HGNC:2992]",0.857403953298845,13.9229374494101,3.81285739423475,3.65157571076809,0.000260636236400159,0.0378616193237313,1.65341933802325
"5","ENSG00000125954","CHURC1-FNTB","14",64914485,65061803,"CHURC1-FNTB readthrough [Source:HGNC Symbol;Acc:HGNC:42960]",31.6942604360925,2.70411438356793,0.582683613630329,4.64079359761007,3.47073666132334e-06,0.00458926182759236,1.36840109606322
"1","ENSG00000013293","SLC7A14","3",170459548,170586075,"solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]",42.9449458645666,1.69132830430478,0.466484300823497,3.62569179995776,0.0002881889034427,0.047080615434075,1.36840109606322
"37","ENSG00000275568","ARHGAP11A","CHR_HSCHR15_4_CTG8",32695437,32720246,"Rho GTPase activating protein 11A [Source:NCBI gene;Acc:9824]",196.578162588174,1.37186481830782,0.310711376657514,4.4152384539816,1.00898706178713e-05,0.00866025243652177,1.09039259396012
"38","ENSG00000282752","CTDP1","CHR_HSCHR18_3_CTG2_1",79685555,79723770,"CTD phosphatase subunit 1 [Source:HGNC Symbol;Acc:HGNC:2498]",156.052607461994,0.602016259177221,0.166600775061341,3.61352616130124,0.000302060862109559,0.0420832604185551,1.66504149541161
"3","ENSG00000116830","TTF2","1",117060326,117107453,"transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:12398]",1000.83943926049,0.433390265949764,0.104968751156382,4.12875509306669,3.64732639171688e-05,0.0243589759521566,0.427777405628813
"7","ENSG00000151612","ZNF827","4",145757627,145938823,"zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]",1438.05417452939,0.330506905334056,0.0772817913074181,4.27664653914836,1.89729683304653e-05,0.0110394997984524,1.05848260377905
