"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"23","ENSG00000182557","SPNS3","17",4433940,4488208,"sphingolipid transporter 3 (putative) [Source:HGNC Symbol;Acc:HGNC:28433]",0.286794543541984,-16.4805535638247,4.29566082483672,-3.83655838667177,0.000124770542757174,0.0230125576743195,1.65341933802325
"71","ENSG00000267623","AC005357.2","19",27902595,27984743,"cyclin Y-like pseudogene",0.332230050057996,-16.4763084163728,4.29365715715475,-3.8373600437374,0.000124364069880928,0.0144980106650717,4.31140277029475
"61","ENSG00000253569","VENTXP5","8",33722305,33723079,"VENT homeobox pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:32214]",0.435442080114751,-16.4440420826541,4.29037549509935,-3.83277456750281,0.000126706055874723,0.0145024685202852,4.31140277029475
"44","ENSG00000230467","RNF39","CHR_HSCHR6_MHC_SSTO_CTG1",30060650,30066271,"ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064]",0.327237063771592,-16.4007112768828,4.29366085017483,-3.81975005692753,0.00013358697135229,0.016107250843316,3.88097221121257
"20","ENSG00000179799","OR7E22P","3",75356437,75362268,"olfactory receptor family 7 subfamily E member 22 pseudogene [Source:HGNC Symbol;Acc:HGNC:8394]",0.529354541752148,-16.3126567692293,4.30505082387827,-3.78919028754549,0.000151139112139047,0.0258433295640216,1.65341933802325
"4","ENSG00000108958","AC130689.1","17",1858039,1858446,"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa (SDHC) pseudogene",0.438949977762253,-16.2709242342257,4.30912351298354,-3.77592431156843,0.000159415397203115,0.0161954356419988,4.3992309877788
"27","ENSG00000203812","HIST2H2AA3","1",149842188,149842736,"histone cluster 2 H2A family member a3 [Source:HGNC Symbol;Acc:HGNC:4736]",2.68706563678794,-16.1824968083076,4.28509317719577,-3.77646322708381,0.000159071031834972,0.0358173723159737,1.11609064102827
"73","ENSG00000269526","ERVV-1","19",53013921,53016122,"endogenous retrovirus group V member 1, envelope [Source:HGNC Symbol;Acc:HGNC:26501]",0.315414210200714,-16.1379575693395,4.29302475591975,-3.75911122969569,0.000170518021626652,0.0163447800357806,4.31140277029475
"26","ENSG00000198354","DCAF12L2","X",126163499,126166289,"DDB1 and CUL4 associated factor 12 like 2 [Source:HGNC Symbol;Acc:HGNC:32950]",0.298007780327809,-16.1365925973095,4.29407388575136,-3.75787492871377,0.000171362491253974,0.0163447800357806,4.31140277029475
"54","ENSG00000248926","AC114801.2","4",77958000,77958780,"FUS interacting protein (serine/arginine-rich) 1 (FUSIP1) pseudogene",0.29746562953123,-16.1314265461115,4.29407944301283,-3.756667001669,0.000172191377687918,0.0163447800357806,4.48530890313277
"24","ENSG00000186442","KRT3","12",52789685,52796117,"keratin 3 [Source:HGNC Symbol;Acc:HGNC:6440]",0.307997925537391,-16.0967511506172,4.31295345087934,-3.73218754478681,0.000189824083673534,0.0175731512916249,4.31140277029475
"82","ENSG00000286015","CR589904.2","1",248681249,248748349,"novel protein",0.313122324982455,-16.0481134297479,4.31103463840954,-3.72256657062455,0.000197207890319151,0.0309326402108386,1.65341933802325
"34","ENSG00000222014","RAB6C","2",129979664,129982738,"RAB6C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16525]",0.317336679508998,-15.7937748139959,4.32794324798633,-3.64925645024211,0.000263000452018377,0.0196473943811472,4.48530890313277
"70","ENSG00000262731","AC037482.2","CHR_HSCHR17_4_CTG4",41054623,41055489,"keratin associated protein 2-2 [Source:NCBI gene;Acc:728279]",0.294149786887114,-15.7750627111987,4.29572795343092,-3.67226763012296,0.000240407718373008,0.0378616193237313,1.53822659757003
"39","ENSG00000226161","EIF4A1P5","13",36938400,36939494,"eukaryotic translation initiation factor 4A1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:37924]",0.309697250471361,-15.6841839920896,4.32794324798175,-3.62393476379424,0.000290154819286757,0.0210600763744153,4.3992309877788
"6","ENSG00000124391","IL17C","16",88638591,88640473,"interleukin 17C [Source:HGNC Symbol;Acc:HGNC:5983]",0.262755659020139,-15.4792541241847,4.32733082832707,-3.57709052953755,0.000347439870713162,0.047080615434075,1.65341933802325
"30","ENSG00000213014","VN2R17P","19",56317177,56318008,"vomeronasal 2 receptor 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:33223]",0.377463414043904,-15.4679833771377,4.30719918860288,-3.59119295389611,0.000329167816552406,0.0230240704708894,4.31140277029475
"52","ENSG00000238084","AL031284.1","1",25398721,25399198,"succinate dehydrogenase complex, subunit D, integral membrane protein (SDHD) pseudogene",0.305938185341281,-15.4641727092425,4.32794324796468,-3.57309969730191,0.000352780369204615,0.047080615434075,1.65341933802325
"56","ENSG00000249558","RCC2P4","3",126766434,126767475,"regulator of chromosome condensation 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42380]",0.318352315650944,-15.4489761958444,4.30719753904185,-3.58678144102047,0.000334784698492259,0.0230125576743195,4.48530890313277
"33","ENSG00000217004","Z97832.1","6",35279177,35279819,"ribosomal protein L35A (RPL35A) pseudogene",0.317908460344978,-15.3184330349401,4.32517790958474,-3.54168853979255,0.000397574616037812,0.0278037874703329,3.88097221121257
"17","ENSG00000173809","AC008736.1","19",32719753,32829580,"tudor domain containing 12 [Source:NCBI gene;Acc:91646]",43.2970894324324,-2.28265935351672,0.583991249809821,-3.90872184174006,9.27857212220497e-05,0.0243589759521566,1.09039259396012
"2","ENSG00000072041","SLC6A15","12",84859491,84913615,"solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]",32.4547436148858,-2.24247891253745,0.57865514584101,-3.87532873189654,0.000106480851518622,0.0267719048534931,1.09039259396012
"16","ENSG00000171345","KRT19","17",41523617,41528308,"keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]",1445.47589657714,-1.64581184517266,0.331688035800533,-4.96192707463951,6.97972026743671e-07,0.00907096815633935,0.059668095436384
"1","ENSG00000064042","LIMCH1","4",41359607,41700044,"LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]",257.1282935631,-1.47951827245227,0.365913129631059,-4.04335934582077,5.26907704329205e-05,0.018429747824208,0.99825016899681
"5","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",590.63545095037,-1.14962589011382,0.285686370226344,-4.02408378531671,5.71975529394289e-05,0.0206412509366345,0.906127243383189
"7","ENSG00000132207","SLX1A","16",30193887,30197561,"SLX1 homolog A, structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:20922]",335.726650227966,-1.14874099672795,0.220228424052892,-5.21613411923638,1.82695914597605e-07,0.000620905206441975,0.99825016899681
"8","ENSG00000138061","CYP1B1","2",38066973,38109902,"cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]",619.21609789896,-1.08705341117033,0.291023229625345,-3.73528055670942,0.000187506026401253,0.0432035740597487,0.99825016899681
"29","ENSG00000205336","ADGRG1","16",57610652,57665580,"adhesion G protein-coupled receptor G1 [Source:HGNC Symbol;Acc:HGNC:4512]",120.05246270477,-0.981267716068236,0.207272221940556,-4.7341978914553,2.19923075885848e-06,0.00261029136319469,1.75899379450367
"14","ENSG00000156103","MMP16","8",88032011,88328025,"matrix metallopeptidase 16 [Source:HGNC Symbol;Acc:HGNC:7162]",2355.14680021061,-0.646232805458531,0.152191931339033,-4.24616994983091,2.17455713895928e-05,0.0115897956313187,1.05848260377905
"64","ENSG00000254685","FPGT","1",74198212,74234086,"fucose-1-phosphate guanylyltransferase [Source:HGNC Symbol;Acc:HGNC:3825]",420.568772554575,-0.382605771940526,0.0962401672759428,-3.97553103626168,7.02223847198059e-05,0.023113772722607,0.906127243383189
"15","ENSG00000158636","EMSY","11",76444923,76553025,"EMSY, BRCA2 interacting transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:18071]",882.539665567451,-0.332621206423464,0.0801819328389891,-4.14833110959536,3.34907781751281e-05,0.0110394997984524,1.78996218528767
"3","ENSG00000103855","CD276","15",73683966,73714514,"CD276 molecule [Source:HGNC Symbol;Acc:HGNC:19137]",4648.97946743589,-0.252087009273547,0.0597483399160527,-4.21914666796992,2.45228711634443e-05,0.0138590066746117,0.906127243383188
