"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"64","ENSG00000255524","NPIPB8","16",28637654,28658682,"nuclear pore complex interacting protein family member B8 [Source:HGNC Symbol;Acc:HGNC:37490]",0.302478752521457,16.9738722892999,4.30424237636651,3.94352148533714,8.02937941787191e-05,0.0178670138762676,0.792018142459994
"66","ENSG00000256861","AC048338.1","12",122207779,122266423,"novel transcript",11.6264311532977,16.9008910975133,4.29682162121115,3.93334715457641,8.37711146764493e-05,0.0180362161493971,0.813100411132036
"43","ENSG00000182896","TMEM95","17",7355123,7357219,"transmembrane protein 95 [Source:HGNC Symbol;Acc:HGNC:27898]",0.303256258229965,16.8616381934781,4.29918904491639,3.92205088385594,8.77984441088181e-05,0.0211153018791192,0.626964375882284
"23","ENSG00000141979","AC008764.1","19",16479067,16628204,"novel transcript",0.482909625042067,16.462850842912,4.27320005089566,3.85258135515124,0.000116879124966571,0.0222671916948378,0.770061871122792
"75","ENSG00000277103","AL445670.1","9",97151894,97152694,"sorting nexin 18 (SNX18) pseudogene",0.503912454377064,16.1723365548283,4.11630507632177,3.9288478999908,8.53538015701106e-05,0.0185947526893712,0.759651604181749
"59","ENSG00000237748","UQCRBP1","X",56737242,56737577,"ubiquinol-cytochrome c reductase binding protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12583]",0.253600495603744,16.0538667452055,4.30004135801031,3.73342147402829,0.000188896104902771,0.0407061385230673,0.459661763358169
"18","ENSG00000125695","AC046185.1","17",63702845,63752097,"novel transcript",0.253600495603743,16.0538638492811,4.30004135825328,3.73342080035303,0.000188896610376174,0.0393060634061707,0.484884363777145
"56","ENSG00000232816","HLA-K","CHR_HSCHR6_MHC_MANN_CTG1",29917230,29920003,"major histocompatibility complex, class I, K (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4969]",0.55945866580797,16.0331291588189,4.27809480235269,3.74772647628138,0.00017844469227762,0.0327273680724195,0.608424194080079
"70","ENSG00000271949","AC093423.3","1",89633140,89933250,"novel transcript, LRRC8C-LRRC8D readthrough",0.244510262518121,16.0143447638554,4.30004068770229,3.72423098452414,0.000195911492860527,0.0435432864155407,0.429977979712212
"55","ENSG00000225117","ARSDP1","Y",12354096,12387328,"arylsulfatase D pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:718]",0.244510262518121,16.0143447486622,4.30004068770272,3.72423098099052,0.000195911495604309,0.0401684374993477,0.484884363777145
"28","ENSG00000147724","FAM135B","8",138130023,138497261,"family with sequence similarity 135 member B [Source:HGNC Symbol;Acc:HGNC:28029]",0.719103728673648,15.9198571754414,4.26130169294172,3.73591412262842,0.000187034495588449,0.0448350841736515,0.39700409029151
"58","ENSG00000236930","AC099782.1","3",45883640,45884113,"succinate dehydrogenase complex, subunit D, integral membrane protein (SDHD) pseudogene",0.190200371702808,15.7312758589815,4.30144588723619,3.65720650018205,0.000254978959181877,0.0488946449686439,0.459661763358169
"65","ENSG00000256254","AP000619.3","11",102766801,102767927,"spastic ataxia of Charlevoix-Saguenay (SACS) pseudogene",0.190200371702808,15.7312758589815,4.30144588723619,3.65720650018205,0.000254978959181877,0.0474160654764828,0.484884363777145
"7","ENSG00000100427","MLC1","22",50059391,50085902,"megalencephalic leukoencephalopathy with subcortical cysts 1 [Source:HGNC Symbol;Acc:HGNC:17082]",2.13444878768159,15.6416883937787,3.09619623105347,5.05190473294281,4.37425874847364e-07,0.00105712817286115,0.229590172918211
"67","ENSG00000258864","AC008575.1","5",112827213,112867582,"novel transcript",2.74605594529889,15.5815459624182,3.18027696223206,4.89943050478294,9.61148385572572e-07,0.000617299651706373,1.00616907158674
"61","ENSG00000244065","MARK2P17","3",128843564,128844404,"microtubule affinity regulating kinase 2 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:50318]",0.352455206143451,15.5642852580778,4.28528716551811,3.63202853319073,0.000281202019954811,0.0375417690733119,0.770061871122792
"69","ENSG00000270025","BMS1P7","10",48050282,48060016,"BMS1, ribosome biogenesis factor pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:23655]",1.05057932202328,15.5416429275356,4.25930862600459,3.64886517794188,0.000263401285198083,0.0351216961576442,0.792018142459994
"77","ENSG00000285269","AL160269.1","9",96235331,96352058,"solute carrier family 35 member D2 [Source:NCBI gene;Acc:11046]",0.491066883942693,15.4076457138705,4.28401767219404,3.59654111930391,0.000322476627616315,0.0414443023388215,0.759651604181749
"63","ENSG00000255274","SMIM35","11",118003634,118088299,"small integral membrane protein 35 [Source:HGNC Symbol;Acc:HGNC:44179]",1.41565341938488,15.0788983135668,3.37349433397184,4.46981581137366,7.82869854831612e-06,0.00425887690327133,0.608424194080079
"27","ENSG00000147223","RIPPLY1","X",106900063,106903341,"ripply transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:25117]",0.828094587287483,14.7537281270491,3.65010467999116,4.04200137270717,5.29969223289605e-05,0.0211153018791192,0.379369757904462
"6","ENSG00000092054","MYH7","14",23412740,23435660,"myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]",54.1589331461842,2.0219940407432,0.31704267053955,6.37767161531326,1.79800522720086e-10,3.39982205857387e-07,0.95690615627746
"74","ENSG00000276231","PIK3R6","17",8802723,8867677,"phosphoinositide-3-kinase regulatory subunit 6 [Source:HGNC Symbol;Acc:HGNC:27101]",193.52576864393,1.50189302773255,0.366246180244672,4.10077458481396,4.11769517353466e-05,0.0117079891950706,0.776983697817019
"16","ENSG00000125414","MYH2","17",10521148,10549700,"myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]",56.2865944871023,1.20565563069446,0.240523532866845,5.01263064085258,5.3690898515414e-07,0.000434829464789441,0.837813898669728
"8","ENSG00000101188","NTSR1","20",62708836,62762771,"neurotensin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8039]",270.040129490193,1.19898596250755,0.338070045263098,3.54656077729235,0.000390294703553654,0.0449574008557615,0.813100411132036
"24","ENSG00000143632","ACTA1","1",229431245,229434098,"actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]",45.3610058061873,1.14054093600176,0.286622828723878,3.97923968959401,6.91360123071334e-05,0.0117079891950706,1.28214707326032
"45","ENSG00000183091","NEB","2",151485336,151734487,"nebulin [Source:HGNC Symbol;Acc:HGNC:7720]",78.438028764213,1.08322792135666,0.253148776838466,4.27901700685626,1.87720520718485e-05,0.00688576223225063,0.813100411132036
"54","ENSG00000220848","RPS18P9","6",149592687,149601878,"ribosomal protein S18 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36483]",58.3757372888055,1.02203764251812,0.252678951874966,4.04480719479896,5.23662025230851e-05,0.00989739853117295,1.28214707326032
"3","ENSG00000050344","NFE2L3","7",26152198,26187137,"nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]",301.223469815913,0.861079921403402,0.186377742169604,4.62007915419331,3.83593672329592e-06,0.00148585859383669,1.28214707326032
"47","ENSG00000185567","AHNAK2","14",104937244,104978374,"AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]",3781.89955136863,0.75637460227452,0.192965242106708,3.91974530758369,8.86425957137731e-05,0.00943068067262049,2.38419346167026
"30","ENSG00000152953","STK32B","4",5051480,5500994,"serine/threonine kinase 32B [Source:HGNC Symbol;Acc:HGNC:14217]",123.737270090257,0.699256707532891,0.190411181415109,3.67235107904963,0.000240329204862361,0.033622745340018,0.776983697817019
"48","ENSG00000196296","ATP2A1","16",28878405,28904509,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]",302.31441724315,0.668998139782137,0.121992516248999,5.48392770599669,4.15984823289678e-08,5.34054775179628e-05,0.813100411132036
"51","ENSG00000197119","SLC25A29","14",100291116,100306547,"solute carrier family 25 member 29 [Source:HGNC Symbol;Acc:HGNC:20116]",333.90216172533,0.607153481860901,0.16883238344293,3.59619090531963,0.000322910861847362,0.0298493701206546,1.28214707326032
"52","ENSG00000213918","DNASE1","16",3611728,3680143,"deoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:2956]",285.321704169759,0.595261807709168,0.142244668563951,4.18477411996323,2.85449800082441e-05,0.00897781811924984,0.837813898669728
"37","ENSG00000168621","GDNF","5",37812677,37840041,"glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]",1851.14070494555,0.584880273345654,0.131495293535102,4.44791792635165,8.67066451890966e-06,0.00147530932289105,3.06755104031815
"50","ENSG00000196782","MAML3","4",139716753,140154184,"mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]",376.255910591835,0.540432366977512,0.147642936926581,3.66040108810797,0.000251820751440223,0.033622745340018,0.813100411132036
"17","ENSG00000125630","POLR1B","2",112541915,112577150,"RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]",835.355366741051,0.532614590085306,0.15131441292664,3.51991974712632,0.000431677391867263,0.0278140720851525,1.95921507290977
"72","ENSG00000275031","METRNL","CHR_HSCHR17_1_CTG9",83077507,83097050,"meteorin like, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:27584]",1695.1073188665,0.529662444728537,0.104072826989665,5.089344260641,3.59303806166146e-07,0.000124757233075977,2.3686887028065
"25","ENSG00000143786","CNIH3","1",224434660,224740554,"cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:HGNC:26802]",1685.97555561355,0.494133232508226,0.134756877831379,3.66684981471992,0.000245556917717648,0.0180362161493971,2.3686887028065
"73","ENSG00000275079","LPCAT1","CHR_HSCHR5_3_CTG1",1460716,1505839,"lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]",1033.44085217718,0.484915571300757,0.139099563515202,3.4861041907422,0.000490110074698294,0.0297784792216637,1.95921507290977
"1","ENSG00000020633","RUNX3","1",24899511,24965121,"runt related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]",846.150170574483,0.478607455449147,0.13511756754067,3.5421556512634,0.000396871215917762,0.0301875865944148,1.51837551089476
"46","ENSG00000183530","PRR14L","22",31676256,31750140,"proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]",1094.13382480749,0.44752375606274,0.10591133705611,4.22545658002266,2.38456801645859e-05,0.00418144467549722,1.95921507290977
"15","ENSG00000118276","B4GALT6","18",31622247,31685836,"beta-1,4-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:929]",420.036421181132,0.439436772646801,0.110467785264369,3.97796309209198,6.9508157482977e-05,0.0106193166050871,1.51837551089476
"60","ENSG00000243716","NPIPB5","16",22479121,22536521,"nuclear pore complex interacting protein family member B5 [Source:HGNC Symbol;Acc:HGNC:37233]",868.509130834981,0.423241153878179,0.103379787805974,4.09404161935918,4.23918166026145e-05,0.00659835614392928,1.95921507290977
"13","ENSG00000112902","SEMA5A","5",9035033,9546075,"semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]",5678.63361370397,0.420533093529823,0.127143194195125,3.30755488873778,0.000941142664038977,0.0449574008557615,1.95921507290977
"38","ENSG00000171621","SPSB1","1",9292894,9369532,"splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]",1308.43349781009,0.415803205320071,0.115083622607703,3.61305280367704,0.000302613048015725,0.0284743734551129,1.28214707326032
"33","ENSG00000163814","CDCP1","3",45082277,45146422,"CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]",5241.50430085578,0.410486951743957,0.114881029410015,3.57314827219132,0.000352714907641954,0.0248550289535622,1.95921507290977
"39","ENSG00000173480","ZNF417","19",57900296,57916610,"zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]",298.231092084967,0.40576253205359,0.113892497073341,3.5626800928976,0.000367087912569536,0.0448350841736515,0.77698369781702
"20","ENSG00000128578","STRIP2","7",129434432,129488399,"striatin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:22209]",590.120046375146,0.395535292588219,0.109180856606577,3.62275315363656,0.000291483959077461,0.0280465843665741,1.28214707326032
"5","ENSG00000083290","ULK2","17",19770829,19867936,"unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]",753.815005366898,0.387497927347173,0.0939483934805459,4.12458279478098,3.71407373425045e-05,0.00810525694192537,1.28214707326032
"32","ENSG00000162522","KIAA1522","1",32741830,32774970,"KIAA1522 [Source:HGNC Symbol;Acc:HGNC:29301]",1072.09539092414,0.37336756269156,0.0948910652423068,3.93469671499794,8.33018180952076e-05,0.0130619708841802,1.28214707326032
"42","ENSG00000176834","VSIG10","12",118063593,118136026,"V-set and immunoglobulin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:26078]",771.837267186235,0.349197563215126,0.0997969002798721,3.49908225842517,0.00046686252754234,0.0375417690733119,1.28214707326032
"11","ENSG00000106144","CASP2","7",143288215,143307696,"caspase 2 [Source:HGNC Symbol;Acc:HGNC:1503]",1302.55984055092,0.33608249710542,0.0851877980961912,3.94519525819797,7.97349784923125e-05,0.0128569657188406,1.28214707326032
"9","ENSG00000103966","EHD4","15",41895933,41972557,"EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]",3656.58793786271,0.326478362813551,0.0954074704299816,3.421937101384,0.000621766954787372,0.0301879408305388,2.3686887028065
"35","ENSG00000164649","CDCA7L","7",21900899,21945903,"cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]",1326.57768360774,0.292968917703584,0.080047893611853,3.65992038621493,0.000252293622640589,0.0193174349186483,2.08513288975818
"2","ENSG00000029153","ARNTL2","12",27332854,27425289,"aryl hydrocarbon receptor nuclear translocator like 2 [Source:HGNC Symbol;Acc:HGNC:18984]",4569.88999936733,0.292346518375746,0.08993278284678,3.25072247429307,0.00115112165429837,0.0375417690733119,3.1881825908855
"22","ENSG00000141556","TBCD","17",82752065,82945914,"tubulin folding cofactor D [Source:HGNC Symbol;Acc:HGNC:11581]",2396.12618786311,0.29208437782222,0.0815610155848915,3.58117632213896,0.00034205070904623,0.0215127669525176,2.38419346167026
"44","ENSG00000182979","MTA1","14",105419820,105470729,"metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410]",1928.94816275183,0.285228840987929,0.083739650252735,3.40613843175937,0.000658887609298062,0.0468040113644566,1.28214707326032
"31","ENSG00000153048","CARHSP1","16",8852942,8869012,"calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]",2306.02750760175,0.284549459812924,0.0608899758464644,4.67317412853674,2.96580112415234e-06,0.000913005183936805,1.95921507290977
"29","ENSG00000148516","ZEB1","10",31318495,31529814,"zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]",5987.16758358155,0.260365016374639,0.0599309207056464,4.34441876261896,1.39644907539181e-05,0.00238818604574133,2.3686887028065
"12","ENSG00000107104","KANK1","9",470291,746106,"KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]",2176.11780166104,0.257177368820567,0.0767057482675355,3.35277830709088,0.000800047613813949,0.0301875865944148,3.06755104031815
"10","ENSG00000104885","DOT1L","19",2163933,2232578,"DOT1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:24948]",1960.80879856904,0.256375637987861,0.076298611311304,3.36016126088887,0.000778969898450442,0.0299658697229905,3.06755104031815
"34","ENSG00000164402","SEPT8","5",132750819,132807241,"septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]",2895.70622622113,0.252564303993158,0.0679366856766867,3.71764241186449,0.000201090632434536,0.0130823866046743,3.06755104031815
"14","ENSG00000117713","ARID1A","1",26693236,26782104,"AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]",3475.15085417431,0.244200741918258,0.0734342274438533,3.32543488804277,0.000882807173013383,0.0380278763335461,2.3686887028065
"40","ENSG00000174136","RGMB","5",98768650,98798643,"repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]",3827.39225154423,0.239376556750139,0.0737230397487798,3.2469707918426,0.00116640359370518,0.0454282182868837,2.38419346167026
"19","ENSG00000128191","DGCR8","22",20080232,20111877,"DGCR8, microprocessor complex subunit [Source:HGNC Symbol;Acc:HGNC:2847]",2087.21570633447,0.229468604728188,0.0679823731238013,3.37541327529576,0.000737049178696171,0.0336390157621978,2.3686887028065
"4","ENSG00000060491","OGFR","20",62804835,62814000,"opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]",2043.06994119499,0.215519545796058,0.0606891422811461,3.55120434554257,0.000383472560070585,0.0196120159216561,3.06755104031815
"21","ENSG00000132589","FLOT2","17",28879335,28897733,"flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]",2196.95312364907,0.197465616357445,0.0620776275008698,3.18094657136628,0.00146794699728261,0.0449574008557615,3.06755104031815
"26","ENSG00000145907","G3BP1","5",151771045,151812785,"G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]",8514.68622242006,0.173247918395076,0.0543033797487625,3.19037082400059,0.0014209034577256,0.0430468037380536,3.1881825908855
