"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"81","ENSG00000260873","SNTB2","CHR_HSCHR16_2_CTG3_1",69187122,69187739,"syntrophin beta 2 [Source:HGNC Symbol;Acc:HGNC:11169]",0.298044678674681,-17.535608214185,4.29919855279205,-4.07880864278686,4.52670766385133e-05,0.0186280775228398,0.787838543764053
"96","ENSG00000285779","AL358472.7","1",153959151,153975887,"novel protein",0.364352841402064,-17.5261310505099,4.2986283231315,-4.07714501767912,4.55920595220696e-05,0.0159838358861438,1.70125189681335
"23","ENSG00000169885","CALML6","1",1915108,1917296,"calmodulin like 6 [Source:HGNC Symbol;Acc:HGNC:24193]",0.364352841402064,-17.526130946203,4.29862832311447,-4.0771449934301,4.55920642751102e-05,0.0149100312889157,1.98272968742186
"83","ENSG00000262248","AC027796.2","17",3619256,3619913,"pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor pseudogene",0.519863808331106,-17.5046734677479,4.30704637919454,-4.0641943286948,4.81986575410412e-05,0.0159838358861438,1.70125189681335
"51","ENSG00000227507","LTB","6",31580525,31582522,"lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]",0.285016794577989,-17.4956703709978,4.29862627385947,-4.0700608185902,4.70008661615497e-05,0.017513872633851,0.998629410980822
"74","ENSG00000250090","AL390198.2","20",25835985,25836832,"novel zinc finger pseudogene",0.318978897999787,-17.4505630806012,4.29919617126253,-4.05902926627247,4.92771380814058e-05,0.0159881230934306,1.61931201126818
"86","ENSG00000268400","AC008763.2","19",7629796,7643048,"novel transcript",0.257864479707268,-17.4369722407742,4.30004458414992,-4.05506777884287,5.01197677210124e-05,0.0159838358861438,1.70125189681335
"66","ENSG00000237165","CDSN","CHR_HSCHR6_MHC_MCF_CTG1",31193614,31198966,"corneodesmosin [Source:HGNC Symbol;Acc:HGNC:1802]",0.319829358882392,-17.4231965026102,4.29919476433331,-4.05266508211151,5.06374688705127e-05,0.0159838358861438,1.74423769281961
"53","ENSG00000229767","DDR1","CHR_HSCHR6_MHC_APD_CTG1",30949136,30953340,"discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]",0.319829358882392,-17.4231963626143,4.29919476433458,-4.05266504954701,5.06374759213017e-05,0.0159838358861438,1.74423769281961
"43","ENSG00000214067","AL360182.1","10",110257064,110257843,"ribosomal protein L21 (RPL21) pseudogene",0.242901894268043,-17.3517259792087,4.30003753157904,-4.03524989067639,5.45442147051123e-05,0.0159881230934306,1.70125189681335
"9","ENSG00000132972","RNF17","13",24764169,24879921,"ring finger protein 17 [Source:HGNC Symbol;Acc:HGNC:10060]",0.244129647845035,-17.2749581504914,4.30004814823843,-4.0173871442738,5.88470022645795e-05,0.0159881230934306,1.70125189681335
"93","ENSG00000281948","CES1P1","CHR_HSCHR16_1_CTG3_1",55773402,55790834,"carboxylesterase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18546]",0.244129647845035,-17.2749581504914,4.30004814823843,-4.0173871442738,5.88470022645795e-05,0.0159881230934306,1.69953831948292
"95","ENSG00000284787","AC275440.1","CHR_HG708_PATCH",143711804,143712471,"",0.244129647845035,-17.2749581504914,4.30004814823843,-4.0173871442738,5.88470022645795e-05,0.0188746350929469,0.998629410980822
"48","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,-17.2445223922667,4.28474398753455,-4.02463308016432,5.70642173631776e-05,0.0159881230934306,1.69953831948292
"34","ENSG00000188801","ZNF322P1","9",97198303,97199511,"zinc finger protein 322 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14003]",0.191897615329435,-17.1983832892035,4.30145100408843,-3.99827483164562,6.38058396730126e-05,0.021942543185033,0.86486868562264
"12","ENSG00000143001","TMEM61","1",54980628,54992288,"transmembrane protein 61 [Source:HGNC Symbol;Acc:HGNC:27296]",0.191897615329435,-17.1983832819282,4.30145100408864,-3.99827482995405,6.38058401289127e-05,0.0160980953492465,1.69953831948292
"64","ENSG00000236146","AL353803.3","9",129380136,129380470,"novel pseudogene",0.191897615329435,-17.1983832819282,4.30145100408864,-3.99827482995405,6.38058401289127e-05,0.021942543185033,0.86486868562264
"15","ENSG00000151962","RBM46","4",154781213,154828813,"RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]",0.191897615329435,-17.1983831648864,4.30145100409637,-3.99827480273703,6.38058474642662e-05,0.0160980953492465,1.69953831948292
"14","ENSG00000151631","AKR1C6P","10",4871901,4891975,"aldo-keto reductase family 1 member C6, pseudogene [Source:HGNC Symbol;Acc:HGNC:44680]",0.193398359780451,-17.1579557951893,4.30145099385907,-3.98887626981795,6.63870354870964e-05,0.0162259078520055,1.69953831948292
"54","ENSG00000232101","AC108059.2","2",128151154,128151304,"coiled-coil domain containing 72 (CCDC72) pseudogene",0.193398359780451,-17.1579556881433,4.30145099386156,-3.98887624492963,6.63870424513877e-05,0.0162259078520055,1.70125189681335
"94","ENSG00000282881","TMEM275","1",46532166,46543969,"transmembrane protein 275 [Source:HGNC Symbol;Acc:HGNC:53938]",0.193398359780451,-17.1579554595131,4.30145099386302,-3.9888761917764,6.63870573248128e-05,0.021942543185033,0.86486868562264
"30","ENSG00000180828","BHLHE22","8",64580367,64583628,"basic helix-loop-helix family member e22 [Source:HGNC Symbol;Acc:HGNC:11963]",0.303905117161802,-17.1028395836186,4.32088205993343,-3.95818246052339,7.55222579179096e-05,0.021942543185033,0.998629410980822
"19","ENSG00000166930","MS4A5","11",60429572,60455214,"membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]",0.311839284087528,-17.0633732105123,4.28938245064806,-3.97804891656008,6.94830792016075e-05,0.0172208596094323,1.61931201126818
"87","ENSG00000275156","NCR1","CHR_HSCHR19_4_CTG3_1",54914255,54924255,"natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]",0.500557059528162,-17.0386381685185,4.28533463152678,-3.97603446021857,7.00739756384715e-05,0.0168635538884788,1.69953831948292
"67","ENSG00000237378","AL445989.1","13",63746741,63751080,"keratin-associated protein 21-1-like [Source:NCBI gene;Acc:112267897]",0.183097235883776,-16.8894200622489,4.30145726877165,-3.92644143761818,8.6211870245937e-05,0.017513872633851,1.69953831948292
"69","ENSG00000239544","AL442663.1","14",72963645,72964008,"ribosomal protein S12 (RPS12) pseudogene",0.183097235883776,-16.889419937788,4.30145726877314,-3.92644140868223,8.62118806124175e-05,0.017513872633851,1.69953831948292
"59","ENSG00000233737","AP003072.1","11",93221486,93221630,"chromosome 14 open reading frame 2 (C14orf2) pseudogene",0.183097235883776,-16.8894198373285,4.30145726877581,-3.92644138532502,8.62118889802793e-05,0.0232238448897013,0.998629410980822
"46","ENSG00000225509","AIFM1P1","10",18735745,18738631,"apoptosis inducing factor, mitochondria associated 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44884]",0.183097235883776,-16.8894197237109,4.3014572687757,-3.92644135891139,8.62118984431266e-05,0.017513872633851,1.69953831948292
"58","ENSG00000233701","PRR23C","3",139042102,139044892,"proline rich 23C [Source:HGNC Symbol;Acc:HGNC:37173]",0.372043280814091,-16.8775456502408,4.29651503239297,-3.92819425115352,8.5586070417077e-05,0.017513872633851,1.70125189681335
"80","ENSG00000260836","AC245033.1","15",82536788,82573194,"novel protein",0.358269168077045,-16.8371335309147,4.28765030537474,-3.92689056516775,8.6051109368687e-05,0.0172208596094323,1.98272968742186
"33","ENSG00000184961","RPL7AP49","9",39983821,39984401,"ribosomal protein L7a pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:35507]",0.781517528821994,-16.8367230971215,4.32794324795395,-3.89023657024179,0.000100146541781126,0.017513872633851,1.98272968742187
"38","ENSG00000204352","C9orf129","9",93318199,93346414,"chromosome 9 open reading frame 129 [Source:HGNC Symbol;Acc:HGNC:31116]",0.437272936716819,-16.7876782824943,4.29187987249386,-3.91149770758602,9.17255271225713e-05,0.0179236564429504,1.74423769281961
"37","ENSG00000204006","C1orf185","1",51102221,51148086,"chromosome 1 open reading frame 185 [Source:HGNC Symbol;Acc:HGNC:28096]",0.528524432997159,-16.7773069993104,4.30435072578374,-3.89775556596995,9.70883397173159e-05,0.0186280775228398,1.69953831948292
"61","ENSG00000234981","AC244034.1","1",206528915,206529706,"ribosomal protein L7a (RPL7A) pseudogene",0.38480961526917,-16.7105693703485,4.28695847796676,-3.8980012184009,9.69899286139826e-05,0.0184785398143941,1.74423769281961
"42","ENSG00000213253","RPL12P42","19",13157959,13158788,"ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]",0.308696691605473,-16.6442159398226,4.28948988745772,-3.88023200345793,0.000104356874367146,0.0201561816939038,1.61931201126818
"8","ENSG00000132911","NMUR2","5",152391532,152433368,"neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]",0.396577132638659,-16.6275400086659,4.29181761030243,-3.87424199219272,0.000106957091176532,0.0181533026110834,1.98272968742186
"13","ENSG00000145708","CRHBP","5",76953045,76981158,"corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]",0.249951724148888,-16.4826768008709,4.31974132467265,-3.81566292100141,0.000135817807387884,0.0223634505418008,1.69953831948292
"75","ENSG00000250349","AF241726.2","X",37349330,38687674,"novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein",0.310867741477797,-16.4815682112546,4.2946000209127,-3.83774231150679,0.000124170684339651,0.0198204241457476,1.98272968742186
"20","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,-16.4724501058354,4.29215227657256,-3.83780654655368,0.000124138216287077,0.021942543185033,1.61931201126818
"11","ENSG00000135925","WNT10A","2",218880852,218899581,"Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]",0.653845804100093,-16.3190763019475,4.31291446929099,-3.78376998156196,0.000154470592030239,0.0285324512138863,1.23014846940354
"32","ENSG00000184414","IRS3P","7",100570131,100571136,"insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]",0.296024306716124,-16.2998183062026,4.29527886464396,-3.79482190094163,0.000147749476381585,0.0377703891763464,0.787838543764053
"56","ENSG00000232344","AC087163.2","17",18010643,18011822,"ribosomal protein S2 (RPS2) pseudogene",0.446796233731938,-16.2411889465376,4.30496544021775,-3.77266418791879,0.000161513610925106,0.0238704456233043,1.74423769281961
"28","ENSG00000176635","HORMAD2","22",30080174,30177075,"HORMA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28383]",0.350903053244723,-16.2256414407755,4.32794324796883,-3.7490420994754,0.000177511288176854,0.0272194204050498,1.61931201126818
"29","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,-16.2066345736669,4.29382791915315,-3.77440243969145,0.00016039166048203,0.0238704456233043,1.70125189681335
"70","ENSG00000240366","RPL36AP45","15",75186651,75186968,"ribosomal protein L36a pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:36032]",0.31707273075087,-16.1453362902003,4.32794324796474,-3.73048706167596,0.000191109957929243,0.0272194204050498,1.70125189681335
"65","ENSG00000236516","KLF2P4","2",131299220,131300444,"Kruppel like factor 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49283]",0.431902361733136,-16.1421644362808,4.27443156045539,-3.77644704517412,0.000159081361823388,0.0238704456233043,1.69953831948292
"73","ENSG00000249055","TBCAP3","4",98909537,98909848,"tubulin folding cofactor A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42632]",0.439304690580961,-16.040083574555,4.31744265294245,-3.71518161651164,0.000203057795902462,0.0272194204050498,1.74423769281961
"71","ENSG00000242931","RPL7P49","17",76430417,76431124,"ribosomal protein L7 pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:36912]",0.501061666646065,-15.9357169888946,4.31263021599822,-3.69512714764626,0.000219776777949339,0.0291050156409562,1.70125189681335
"45","ENSG00000224464","PGAM1P6","2",23872268,23873014,"phosphoglycerate mutase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42453]",0.259286882438742,-15.6821848883113,4.32794324799011,-3.62347285759676,0.000290673719301638,0.0348262858967254,1.70125189681335
"44","ENSG00000214676","RPL9P16","4",168755816,168756382,"ribosomal protein L9 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36851]",0.383995841825681,-15.4830404086702,4.30720821362429,-3.59468120433445,0.000324789029136187,0.0400918260556605,1.61931201126818
"6","ENSG00000125823","CSTL1","20",23439685,23444930,"cystatin like 1 [Source:HGNC Symbol;Acc:HGNC:15958]",0.31037109180883,-15.3730599019997,4.32457431555275,-3.55481459682924,0.000378245706599457,0.0425233282695057,1.70125189681335
"47","ENSG00000226268","AC135977.1","11",49433480,49434438,"solute carrier family 25, member 33 (SLC25A33) pseudogene",0.52936178607373,-15.2581803009339,4.31507260684824,-3.53601936540265,0.000406204915510896,0.0448353634624541,1.70125189681335
"21","ENSG00000168004","HRASLS5","11",63461404,63491194,"HRAS like suppressor family member 5 [Source:HGNC Symbol;Acc:HGNC:24978]",0.403378173849709,-15.2283578796294,4.31565447143174,-3.52863232690112,0.000417713048372845,0.0448353634624541,1.74423769281961
"26","ENSG00000173809","AC008736.1","19",32719753,32829580,"tudor domain containing 12 [Source:NCBI gene;Acc:91646]",39.0163653575936,-4.12008143045286,0.983419179379772,-4.18954756714359,2.79511187859954e-05,0.0159881230934306,0.841829963862908
"18","ENSG00000156466","GDF6","8",96142333,96160806,"growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]",97.9713725369736,-1.94135193865128,0.472004620176219,-4.11299350825527,3.90561372761533e-05,0.017513872633851,0.841829963862908
"3","ENSG00000112246","SIM1","6",100385015,100464929,"SIM bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882]",35.4837337584325,-1.80455555029565,0.426522134922149,-4.23086025916339,2.32799269466268e-05,0.0159838358861438,0.841829963862908
"17","ENSG00000154529","CNTNAP3B","9",41890314,42129510,"contactin associated protein like 3B [Source:HGNC Symbol;Acc:HGNC:32035]",167.859069204944,-1.63072221418839,0.417347208990078,-3.90735143080149,9.3313383153334e-05,0.0298004024572876,0.699538319482918
"24","ENSG00000169946","ZFPM2","8",104590733,105804539,"zinc finger protein, FOG family member 2 [Source:HGNC Symbol;Acc:HGNC:16700]",92.9989891781902,-1.52477729764445,0.368584099351712,-4.13685045102684,3.52105424781437e-05,0.017513872633851,0.701251896813354
"25","ENSG00000171345","KRT19","17",41523617,41528308,"keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]",285.894825730866,-1.4476802881425,0.308862050730263,-4.68714199339043,2.77046755349427e-06,0.00411684426691665,0.699538319482918
"85","ENSG00000267228","AC012254.2","18",47108188,47176345,"novel transcript",72.3344239102799,-1.33986857787056,0.358915970749369,-3.7330982376546,0.000189138782370816,0.0481882612561641,0.701251896813354
"5","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",336.985512703455,-1.09014009356705,0.272157009149439,-4.00555582593306,6.18718184427466e-05,0.0232238448897013,0.701251896813354
"76","ENSG00000251705","RNA5-8SP6","Y",10200155,10200306,"RNA, 5.8S ribosomal pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:41960]",1436.35408765617,-0.738803856859101,0.182206193919851,-4.05476806778636,5.01840705204417e-05,0.0219215767049177,0.699538319482918
"7","ENSG00000125845","BMP2","20",6767686,6780246,"bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]",10839.974385535,-0.656831262919272,0.116640461044479,-5.63124714217991,1.78911134191022e-08,6.10151105914977e-05,1.11362402253636
"89","ENSG00000278318","ZNF229","19",44417519,44448578,"zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]",188.393251981175,-0.651280821490217,0.167282203360107,-3.89330609238935,9.88872501953451e-05,0.0203331105848442,1.50340050293918
"78","ENSG00000258644","SYNJ2BP-COX16","14",70326064,70417074,"SYNJ2BP-COX16 readthrough [Source:HGNC Symbol;Acc:HGNC:48350]",154.708559761498,-0.609618914317131,0.150892745606945,-4.04008099836096,5.34327447060543e-05,0.021942543185033,0.699538319482918
"41","ENSG00000213190","MLLT11","1",151057758,151068497,"MLLT11, transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]",910.555039154011,-0.48651303046292,0.135187209185309,-3.5988096314351,0.000319677083462411,0.0474342748620769,1.22716524616969
"2","ENSG00000112139","MDGA1","6",37630679,37699306,"MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]",1231.01770705713,-0.415228835743201,0.0877947969323214,-4.72953808485131,2.25031240081734e-06,0.00255997206543565,1.11362402253636
"1","ENSG00000101160","CTSZ","20",58995185,59007254,"cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]",17840.7424100626,-0.371386794997505,0.0990580651083583,-3.74918281102351,0.000177411728834404,0.0408953609452903,0.841829963862911
"31","ENSG00000181751","C5orf30","5",103258763,103278660,"chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]",4534.61694623142,-0.328833760306112,0.0687090283590733,-4.78588866935546,1.70232405559717e-06,0.00255997206543565,0.841829963862911
"27","ENSG00000176407","KCMF1","2",84971093,85059472,"potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]",1737.82195659133,-0.201089403085691,0.0522930974453525,-3.84542918490981,0.000120341616504405,0.0348262858967254,0.701251896813354
