"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"39","ENSG00000253569","VENTXP5","8",33722305,33723079,"VENT homeobox pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:32214]",0.435442080114751,15.0641942544429,4.28048195227105,3.51927526442447,0.0004327274794003,0.0360366776198302,2.56620799943671
"26","ENSG00000211772","TRBC2","7",142801041,142802748,"T cell receptor beta constant 2 [Source:HGNC Symbol;Acc:HGNC:12157]",0.423723227633049,14.9880270382746,4.2833369725811,3.49914730832931,0.000466748639426536,0.0368001475424549,2.68936269380378
"41","ENSG00000258212","ZNF75BP","12",44008620,44010143,"zinc finger protein 75B, pseudogene [Source:HGNC Symbol;Acc:HGNC:13147]",0.324548518486975,14.8643325648777,4.28810402551022,3.46641137352284,0.000527455592596383,0.041322455781422,2.56620799943671
"46","ENSG00000274240","AC136352.1","CHR_HSCHR15_1_CTG1",21293635,21295183,"p21 protein (Cdc42/Rac)-activated kinase 2 (PAK2) pseudogene",0.301375957766094,14.8603178190531,4.29512981959732,3.45980644199626,0.000540563803574415,0.026668561227911,4.6116479013287
"37","ENSG00000243609","RPS2P44","16",48577524,48578369,"ribosomal protein S2 pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:35811]",0.304842042580263,14.7280859416322,4.29494164532634,3.42917020948561,0.00060542971361184,0.0447791015659607,2.69820717347851
"31","ENSG00000230712","GGTLC4P","22",24248074,24249466,"gamma-glutamyltransferase light chain 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:33428]",0.493712075446774,14.6566765954685,4.28351070814418,3.42165050914942,0.000622422644685003,0.0477024064783292,2.56620799943671
"43","ENSG00000269526","ERVV-1","19",53013921,53016122,"endogenous retrovirus group V member 1, envelope [Source:HGNC Symbol;Acc:HGNC:26501]",0.315414210200714,14.6320590003567,4.28740360103376,3.41280186377337,0.000642986722087351,0.0305175751697599,4.6116479013287
"5","ENSG00000121853","GHSR","3",172445133,172448456,"growth hormone secretagogue receptor [Source:HGNC Symbol;Acc:HGNC:4267]",0.300167619524234,14.6070818163503,4.28884734371205,3.40582926966752,0.000659634162349511,0.0478922022891833,2.68936269380378
"32","ENSG00000233888","MTCO2P17","2",202614853,202615529,"MT-CO2 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:52033]",0.322183429778052,14.1972025637996,4.29286054430799,3.30716603003188,0.000942450152588691,0.041322455781422,4.6116479013287
"7","ENSG00000124713","GNMT","6",42960754,42963880,"glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]",10.38134607604,2.47397261207238,0.592923410822382,4.17249946100288,3.01276312453961e-05,0.0127153322842685,0.896414346957029
"10","ENSG00000130649","CYP2E1","10",133520406,133561220,"cytochrome P450 family 2 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:2631]",39.036272462255,1.59877228830202,0.309580043081434,5.16432607343963,2.41306729267313e-07,0.000432101001619082,0.878725387607565
"23","ENSG00000173376","NDNF","4",121035613,121073021,"neuron derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:26256]",676.149000769328,1.26772224065001,0.272064115587823,4.6596451645634,3.16754945051567e-06,0.00319682743875974,0.896414349156523
"11","ENSG00000132561","MATN2","8",97868840,98036724,"matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]",1697.69413932826,1.10074464937027,0.152377505817072,7.22380014994932,5.05545377407181e-13,2.93603736110719e-09,0.934661613640644
"2","ENSG00000103196","CRISPLD2","16",84819985,84920768,"cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]",825.154657065776,0.879335389727537,0.20473511812715,4.2949905115029,1.74700808406254e-05,0.0091197716951251,0.896414349156523
"3","ENSG00000115594","IL1R1","2",102064544,102179874,"interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]",1335.28073282712,0.635901041657689,0.124855545215113,5.09309410777151,3.52266731952885e-07,0.00049456299828074,0.878725387607565
"19","ENSG00000162407","PLPP3","1",56494761,56645301,"phospholipid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:9229]",5552.62828691914,0.514754215164091,0.131001821237143,3.9293668614902,8.51698170946059e-05,0.021721582293363,1.01351645151603
"4","ENSG00000121440","PDZRN3","3",73382431,73624941,"PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]",1335.81997847593,0.509075124493065,0.110777231345446,4.59548517606091,4.31743488337421e-06,0.00437558388478464,0.669507791732274
"21","ENSG00000172061","LRRC15","3",194355247,194369743,"leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]",11313.6700545752,0.416604586953865,0.0682254691658396,6.1062912728559,1.01972840579222e-09,2.54513999124578e-06,1.01351645151603
"22","ENSG00000172216","CEBPB","20",50190734,50192689,"CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]",1297.92029877796,0.414078251838077,0.0899903200871371,4.60136436271288,4.19732446573662e-06,0.00437558388478464,0.669507791732274
"15","ENSG00000141429","GALNT1","18",35581117,35711834,"polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]",9446.51471485471,0.393719666810483,0.0883755957587306,4.45507227906396,8.38649358102549e-06,0.00723357136212147,0.669507791732274
"13","ENSG00000138755","CXCL9","4",76001275,76007488,"C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098]",573.142560924032,0.34457816793991,0.0791910901516188,4.35122394805,1.35379690014863e-05,0.00913326827247936,0.669507791732274
"6","ENSG00000123179","EBPL","13",49660674,49691486,"EBP like [Source:HGNC Symbol;Acc:HGNC:18061]",744.752033243308,0.312056331715207,0.0755030632925445,4.1330287554839,3.58013914417059e-05,0.0152772965943457,0.669507791732274
"1","ENSG00000085982","USP40","2",233475520,233566782,"ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]",1305.52457954414,0.298940600329454,0.0779574710701303,3.83466262086064,0.000125736761421519,0.0287833293677065,0.963922186200738
"12","ENSG00000135905","DOCK10","2",224765090,225042445,"dedicator of cytokinesis 10 [Source:HGNC Symbol;Acc:HGNC:23479]",4982.09579175734,0.285715548305228,0.0767455581708699,3.72289361254104,0.000196952525633338,0.0396556393175447,1.01351645151603
