"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"33","ENSG00000204006","C1orf185","1",51102221,51148086,"chromosome 1 open reading frame 185 [Source:HGNC Symbol;Acc:HGNC:28096]",0.528524432997159,-20.3300370774154,4.26549230094614,-4.76616428844708,1.87766174127827e-06,0.00105557262413824,3.78048475710283
"27","ENSG00000188581","KRTAP1-1","17",41040541,41041450,"keratin associated protein 1-1 [Source:HGNC Symbol;Acc:HGNC:16772]",1.14778509744817,-20.1801679938296,4.29678124821977,-4.69657793311925,2.64556323675243e-06,0.0040394260586295,0.812542646085949
"82","ENSG00000277219","AC146335.2","CHR_HSCHR5_2_CTG1_1",70249980,70275822,"NLR family, apoptosis inhibitory protein (NAIP) pseudogene",2.02006104017162,-19.8419776186187,4.26866967405213,-4.64828134611392,3.3471217412134e-06,0.0040394260586295,1.00130372031962
"59","ENSG00000239959","ENPP7P2","3",75446769,75491202,"ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48685]",0.310909472518247,-19.6336736884547,4.32794324796742,-4.53649055996181,5.71980484846988e-06,0.00252040852699764,3.5489347500089
"35","ENSG00000214676","RPL9P16","4",168755816,168756382,"ribosomal protein L9 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36851]",0.383995841825681,-19.2413017727372,4.27058505372216,-4.50554233920873,6.62036366988613e-06,0.00275516740408248,3.5489347500089
"68","ENSG00000254743","OR10V3P","11",59741325,59742049,"olfactory receptor family 10 subfamily V member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15138]",0.313750918698449,-19.1812695806993,4.28367316373827,-4.47776215586912,7.54295711890437e-06,0.00304050177256517,3.47119843689991
"45","ENSG00000231063","AC006994.1","2",210088226,210089064,"ribosomal protein L6 (RPL6) pseudogene",0.323586879279275,-19.0269764284852,4.30719826921088,-4.41748330103484,9.98567826041871e-06,0.00446527234787197,2.47716559289441
"6","ENSG00000105675","ATP4A","19",35550043,35563658,"ATPase H+/K+ transporting subunit alpha [Source:HGNC Symbol;Acc:HGNC:819]",0.406668930529013,-18.8056116124782,4.25794177441018,-4.41659670536082,1.00267053422313e-05,0.00383959555134626,3.47119843689991
"77","ENSG00000272104","Z84492.2","3",50350892,50367923,"novel protein",0.834491690631406,-18.5531705027932,4.30427032893197,-4.31041014735634,1.62952030785486e-05,0.00962070455644929,0.938098251409621
"26","ENSG00000186652","PRG2","11",57386780,57390650,"proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]",0.633527278134628,-18.4963578101379,4.27707591637482,-4.32453343634243,1.52855019922091e-05,0.00904226849981972,1.02137752085457
"46","ENSG00000231287","HCG4B","CHR_HSCHR6_MHC_APD_CTG1",29920067,29921057,"HLA complex group 4B [Source:HGNC Symbol;Acc:HGNC:22919]",2.41039393603121,-18.4099381985978,2.70647005323196,-6.80219541931135,1.03036697057897e-11,1.47649853461158e-07,0.927610331833076
"58","ENSG00000239861","AP001486.1","11",103045237,103045712,"ribosomal protein L21 (RPL21) pseudogene",0.446204958947707,-18.3729586899829,4.30930347993582,-4.26355646000048,2.01198632059934e-05,0.00602869988894547,3.5489347500089
"39","ENSG00000227315","NEU1","CHR_HSCHR6_MHC_COX_CTG1",31845195,31850443,"neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]",0.975943990979198,-18.1669561485022,4.27397517254557,-4.25059936360884,2.13199227177741e-05,0.0110722422001679,0.812542646085949
"44","ENSG00000230419","AL845454.1","CHR_HSCHR6_MHC_QBL_CTG1",29878575,29879543,"HLA complex group 4 pseudogene 7",0.405387110384336,-18.0238962879205,4.29862690828347,-4.19294269367466,2.75359021823561e-05,0.00717174301956683,3.78048475710283
"10","ENSG00000132911","NMUR2","5",152391532,152433368,"neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]",0.396577132638659,-17.8991989915308,4.28374365203502,-4.17840105418718,2.93565660159958e-05,0.00733031517446458,3.5489347500089
"38","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,-17.8551781931866,4.2820517457749,-4.16977170133553,3.04904919071438e-05,0.00733031517446458,3.78048475710283
"8","ENSG00000110848","CD69","12",9752486,9760901,"CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]",0.323676634961238,-17.8052476609654,4.29308547317583,-4.14742445083301,3.36236368002915e-05,0.00765744362919215,3.5489347500089
"70","ENSG00000254974","AP001372.4","11",74485580,74486051,"ribosomal L24 domain containing 1 (RSL24D1) pseudogene",0.337822591986947,-17.7925220552227,4.29919670634999,-4.13856896311416,3.49478827907622e-05,0.00765744362919215,3.47119843689991
"80","ENSG00000275049","AC011295.1","CHR_HSCHR15_5_CTG8",82403250,82412947,"",0.352190134175297,-17.7569091852758,4.29863041632853,-4.13082946554919,3.61456654612524e-05,0.00765744362919215,3.78048475710283
"83","ENSG00000282204","TRBV9","CHR_HSCHR7_2_CTG6",142413602,142414123,"T cell receptor beta variable 9 [Source:HGNC Symbol;Acc:HGNC:12246]",0.348866799344735,-17.7472777862311,4.29863039328864,-4.1285889137944,3.64996296415575e-05,0.00765744362919215,3.5489347500089
"21","ENSG00000168004","HRASLS5","11",63461404,63491194,"HRAS like suppressor family member 5 [Source:HGNC Symbol;Acc:HGNC:24978]",0.403378173849709,-17.634578914318,4.2948131122257,-4.10601775991581,4.02538545486088e-05,0.00765744362919215,3.78048475710283
"47","ENSG00000231395","ARL4AP4","3",23878981,23879498,"ADP ribosylation factor like GTPase 4A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:52373]",0.4240527115688,-17.5539342018422,4.28299161760249,-4.09852172712596,4.15797212766766e-05,0.00962070455644929,2.47716559289441
"3","ENSG00000055118","KCNH2","7",150944961,150978315,"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]",0.545392850889349,-17.5187248550208,4.32794324795629,-4.04781760095708,5.16974072423605e-05,0.00845453021172998,3.78048475710283
"19","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,-17.51057264445,4.2840005836756,-4.08743470091365,4.3616938742923e-05,0.00835126785142969,3.47119843689991
"56","ENSG00000237274","GTF3AP1","9",6195934,6197248,"general transcription factor IIIA pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49744]",0.274442372057314,-17.4620017150237,4.30004292427917,-4.06089009401015,4.88859820467393e-05,0.0105350150311701,2.51761761750118
"67","ENSG00000253333","AC146944.3","5",70495100,70500903,"glucuronidase, beta (GUSB) pseudogene",0.265815423212171,-17.376698413856,4.30004332838278,-4.04105193525835,5.32119711990208e-05,0.0107694954828737,2.56808996954724
"42","ENSG00000229942","IFITM4P","CHR_HSCHR6_MHC_SSTO_CTG1",29748420,29748840,"interferon induced transmembrane protein 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:21669]",0.272426924858011,-17.3765275134915,4.30004314741821,-4.04101236145144,5.32209526457338e-05,0.0107694954828737,2.25387414193846
"54","ENSG00000235043","TECRP1","4",86949669,86950113,"trans-2,3-enoyl-CoA reductase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44050]",0.211024572142248,-17.3137187820504,4.30145152471917,-4.02508750419563,5.6954133262735e-05,0.0107694954828737,2.56808996954724
"64","ENSG00000248785","HIGD1AP14","4",109673843,109674124,"HIG1 hypoxia inducible domain family member 1A pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:43009]",0.205831779042985,-17.2859232844051,4.30145153966044,-4.01862560231693,5.85386016429205e-05,0.0107694954828737,2.51761761750118
"41","ENSG00000228615","AC093166.2","2",111742586,111744662,"centromere protein N (CENPN) pseudogene",0.205831779042985,-17.2859232239832,4.30145153965868,-4.01862558827173,5.85386051317581e-05,0.0122242343483052,1.93004700424043
"69","ENSG00000254931","MTATP6P15","11",103402588,103403422,"MT-ATP6 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:52060]",0.205831779042985,-17.2859230721531,4.30145153966032,-4.01862555297278,5.85386139000454e-05,0.0107694954828737,2.51761761750118
"74","ENSG00000263017","AC036164.1","17",959034,959366,"chromosome 19 open reading frame 70 (C19orf70) pseudogene",0.205831779042985,-17.2859230597029,4.30145153966027,-4.0186255500784,5.85386146190112e-05,0.0107694954828737,2.56808996954724
"24","ENSG00000182747","SLC35D3","6",136922301,136925660,"solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]",0.202693555192168,-17.2579917832884,4.30145159301298,-4.0121320466145,6.01728242136468e-05,0.0110121163210116,2.35869760270343
"78","ENSG00000272741","AC069257.3","3",196248230,196318222,"novel transcript",0.202693555192168,-17.2579916316067,4.30145159301498,-4.01213201134974,6.01728332048462e-05,0.0110898964267297,2.25387414193846
"63","ENSG00000242244","ATP5MC1P3","3",138889255,138889957,"ATP synthase membrane subunit c locus 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39506]",0.202693555192168,-17.2579915990795,4.30145159301352,-4.01213200378919,6.01728351325054e-05,0.0107694954828737,2.51761761750118
"31","ENSG00000201185","RNA5SP202","6",4427963,4428081,"RNA, 5S ribosomal pseudogene 202 [Source:HGNC Symbol;Acc:HGNC:43102]",0.222887668562165,-17.1996354673843,4.30145007020655,-3.9985668057652,6.37271946281909e-05,0.0110121163210116,2.51761761750118
"88","ENSG00000285404","Z82190.2","22",31754899,31956243,"novel protein, DEPDC5-YWHAH readthrough",1.04405940665371,-17.1935196841671,4.28762368326534,-4.01003468454418,6.07098292570186e-05,0.0191541154443001,0.896407996101938
"53","ENSG00000234981","AC244034.1","1",206528915,206529706,"ribosomal protein L7a (RPL7A) pseudogene",0.38480961526917,-17.1432831149822,4.28692219213832,-3.99897230381761,6.36181234016316e-05,0.0110121163210116,2.47716559289441
"86","ENSG00000284764","PINX1","CHR_HG76_PATCH",9112146,9226509,"PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:NCBI gene;Acc:54984]",0.204260356350152,-17.0048232976147,4.30145289446965,-3.95327432725759,7.70889692742868e-05,0.0122242343483052,2.51761761750118
"73","ENSG00000260836","AC245033.1","15",82536788,82573194,"novel protein",0.358269168077045,-16.8888404300263,4.28729389262322,-3.93927751467784,8.17273517000851e-05,0.0107694954828737,3.59452539446123
"48","ENSG00000231802","AC009502.2","2",219684030,219684795,"DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6) pseudogene",0.695778685392084,-16.6785485995144,3.81477217212785,-4.37209559233291,1.23059619567632e-05,0.00835126785142969,1.00130372031962
"22","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,-16.677019336828,4.28838035563457,-3.88888530256321,0.00010070569376096,0.0138561012588942,2.47716559289441
"79","ENSG00000274439","CXADRP2","CHR_HSCHR15_1_CTG1",21372682,21387280,"CXADR pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33973]",0.315488880792824,-16.5867896558809,4.32794324796455,-3.83248779051844,0.000126853896960457,0.0130478844403423,3.5489347500089
"75","ENSG00000266695","AC090958.2","CHR_HSCHR3_1_CTG1",11911555,11912686,"novel pseudogene",0.325464813298622,-16.5127613383148,4.30719413815528,-3.8337629576611,0.000126197758175765,0.0130478844403423,3.5489347500089
"66","ENSG00000251038","AC090958.1","3",11909634,11910765,"novel pseudogene",0.325464813298622,-16.5127613383148,4.30719413815528,-3.8337629576611,0.000126197758175765,0.0130610214703511,3.47119843689991
"9","ENSG00000114547","ROPN1B","3",125969160,125983454,"rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]",0.296193880441776,-16.5118902317302,4.31289300451858,-3.82849521526059,0.00012892913710957,0.0191541154443001,1.93004700424043
"18","ENSG00000166930","MS4A5","11",60429572,60455214,"membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]",0.311839284087528,-16.4805722527703,4.29477514011368,-3.83735392776212,0.000124367166199518,0.0130478844403423,3.47119843689991
"50","ENSG00000232149","FERP1","X",123603139,123603931,"FER tyrosine kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26443]",0.662769763574099,-16.4734749008559,4.30462102582048,-3.82692803897086,0.000129752426617762,0.0268037348347733,1.02137752085457
"76","ENSG00000266953","AC092073.1","19",34396315,34409364,"novel protein, readthrough between GPI and PDCD2",0.305635222992748,-16.4638325398951,4.29525885669206,-3.83302452522606,0.000126577328564558,0.0167754014701714,2.25387414193846
"43","ENSG00000230201","ATP6V0CP1","17",4856757,4857374,"ATPase H+ transporting V0 subunit c pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31323]",0.318375233402001,-16.4259042721962,4.3122037129087,-3.80916704445682,0.00013943573478594,0.0135650692295762,3.5489347500089
"72","ENSG00000259753","AC068234.1","17",47253897,47344292,"novel transcript",2.1148858919434,-16.4120549054074,4.1457962462329,-3.95872202362099,7.53518744208495e-05,0.0230384506220956,0.896407996101938
"52","ENSG00000232724","TRIM80P","17",75074306,75079549,"tripartite motif containing 80, pseudogene [Source:HGNC Symbol;Acc:HGNC:51490]",0.324437440428706,-16.3728482403041,4.30719483042729,-3.80127876376556,0.000143951236946675,0.0171654232796668,2.47716559289441
"29","ENSG00000198088","NUP62CL","X",107123427,107206433,"nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]",0.32838054083556,-16.3594223197317,4.28843283201342,-3.81477872233596,0.000136305015409477,0.0132645753904294,3.59452539446123
"40","ENSG00000227560","RPS15AP30","10",112987476,112987865,"ribosomal protein S15a pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35495]",0.325027443055179,-16.2750101661191,4.31250325595507,-3.77391255151985,0.000160707113198376,0.0149603686103443,3.59452539446123
"11","ENSG00000134538","SLCO1B1","12",21131202,21239246,"solute carrier organic anion transporter family member 1B1 [Source:HGNC Symbol;Acc:HGNC:10959]",0.316107830532481,-16.2546804292742,4.31324762769187,-3.76854793240158,0.000164199957506195,0.0151164294696335,3.5489347500089
"65","ENSG00000249141","AL159163.1","6",166858094,166956124,"novel protein",0.84205720617122,-16.1367322462829,4.30351266577855,-3.74966533144003,0.00017707072393192,0.0335806858612822,1.00130372031962
"60","ENSG00000240974","RPS27AP10","5",141588935,141589142,"ribosomal protein S27a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:36570]",0.452597501393542,-16.1149424925139,4.3126353304265,-3.73668099846509,0.000186465240058172,0.0156101750028878,3.78048475710283
"12","ENSG00000134917","ADAMTS8","11",130404923,130428609,"ADAM metallopeptidase with thrombospondin type 1 motif 8 [Source:HGNC Symbol;Acc:HGNC:224]",0.490948818449818,-16.0696228762568,4.31293276933608,-3.72591545838784,0.000194607627164926,0.0163558189203996,3.59452539446123
"1","ENSG00000006047","YBX2","17",7288263,7294639,"Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]",0.551548997063251,-15.9116838392555,4.32105696616764,-3.6823591921695,0.000231085508281731,0.0178574931447338,3.78048475710283
"87","ENSG00000284964","AC242842.2","1",149607467,149608516,"poly(ADP-ribose) polymerase family member 8 (PARP8) pseudogene",0.447524919371794,-15.8515016304516,4.31406743235415,-3.67437502519555,0.000238432312125601,0.0191541154443001,3.5489347500089
"37","ENSG00000225991","RPL23AP34","2",28308161,28308570,"ribosomal protein L23a pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36035]",0.497785403965885,-15.7480756204236,4.31823831979064,-3.64687505741625,0.000265448915065612,0.0252173062438465,2.47716559289441
"85","ENSG00000283909","AL593848.1","CHR_HG2030_PATCH",133391462,133391838,"",0.319170042490455,-15.4868450266447,4.32794324796388,-3.57833828665168,0.000345785712693733,0.0247190555464925,3.5489347500089
"51","ENSG00000232230","TPM4P1","10",100114417,100115223,"tropomyosin 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45234]",0.303164340671442,-15.3943153447928,4.30719103442998,-3.57409625478339,0.0003514396385787,0.0273542954099311,2.56808996954724
"49","ENSG00000232136","DUXAP7","20",18642782,18643634,"double homeobox A pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:32186]",0.382074262329051,-15.3574650322164,4.32079613769122,-3.5543137289561,0.000378966853739306,0.0247190555464925,3.78048475710283
"62","ENSG00000241622","RARRES2P1","3",75658534,75659014,"retinoic acid receptor responder 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48700]",0.551192753672317,-15.1093339845874,4.32794324795479,-3.49111185589772,0.000481014823806467,0.0271570300858236,3.59452539446123
"55","ENSG00000235175","RPL26P37","Y",5793300,5793737,"ribosomal protein L26 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:36004]",0.252137250603656,-15.0020485557222,4.32640501648141,-3.46755527939987,0.000525215703288705,0.0382891555386334,2.56808996954724
"23","ENSG00000180921","FAM83H","8",143723933,143738234,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",74.7177580723219,-5.70238402247961,0.823780534525519,-6.92221263247506,4.44643150283632e-12,3.56205666710464e-07,0.11061809936429
"4","ENSG00000073734","ABCB11","2",168915498,169031324,"ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]",4.16839869753709,-5.47687937104693,1.24924076914767,-4.38416637233486,1.16430768335943e-05,0.00837867841595251,0.901042029613993
"16","ENSG00000146966","DENND2A","7",140518420,140673993,"DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]",17.0954273714337,-2.07600396509536,0.536596915034705,-3.86883320967488,0.000109357414160317,0.0246173550611703,1.19008404639868
"32","ENSG00000203685","STUM","1",226548764,226609230,"stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]",234.48080225859,-1.38363986035966,0.33554909714669,-4.12350941225983,3.73143204931128e-05,0.0205535791484752,0.508043778060502
"7","ENSG00000106479","ZNF862","7",149838375,149867479,"zinc finger protein 862 [Source:HGNC Symbol;Acc:HGNC:34519]",93.9223700115577,-1.33765350666393,0.285848853103842,-4.67958325576347,2.87458613944023e-06,0.00407624164944278,0.815125038435571
"61","ENSG00000241506","PSMC1P1","3",68635705,68637024,"proteasome 26S subunit, ATPase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30147]",377.12499946516,-1.02656959825034,0.231740544948665,-4.42982300951153,9.431045730632e-06,0.00765744362919215,1.04773881605291
"13","ENSG00000137962","ARHGAP29","1",94148988,94275068,"Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]",847.10760584047,-0.756324553770054,0.178231295114766,-4.24350029708893,2.20060081452833e-05,0.0132645753904294,0.582140770810499
"14","ENSG00000143624","INTS3","1",153728050,153774808,"integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153]",802.597036095658,-0.638075895023086,0.165941716288648,-3.84518076161862,0.0001204636033119,0.0384705557526375,0.582140770810499
"5","ENSG00000074590","NUAK1","12",106063340,106140033,"NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]",597.069112197689,-0.58494095702331,0.145604650562106,-4.01732331189388,5.88629394167564e-05,0.0149603686103443,1.30751394329987
"2","ENSG00000050344","NFE2L3","7",26152198,26187137,"nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]",1701.63106329244,-0.469037225403343,0.103648710115575,-4.52525868272107,6.03216765563263e-06,0.00921716573871588,0.38663410247781
"25","ENSG00000183386","FHL3","1",37996770,38005606,"four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]",573.14271864239,-0.374114285526056,0.101600547481227,-3.68220737782129,0.000231223199994945,0.0385326979845469,1.10783775378303
"15","ENSG00000145247","OCIAD2","4",48885019,48906937,"OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]",1908.931232975,-0.27865861125415,0.0775211734028323,-3.59461291699138,0.000324874224295698,0.0421133693071355,1.38570318754529
