"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"54","ENSG00000273825","FP700111.2","1",144754572,144786606,"otopetrin 1 (OTOP1) pseudogene",0.684996614256606,16.4109417552265,4.25036518363626,3.86106629576395,0.000112893263616238,0.0260639973434675,1.00130372031962
"52","ENSG00000269881","AC004754.1","16",249547,269943,"novel protein",0.742491232766542,16.2407352152781,4.2564646127613,3.81554569174305,0.000135882308167666,0.0271570300858236,1.02137752085457
"15","ENSG00000168135","KCNJ4","22",38426327,38455199,"potassium voltage-gated channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]",0.314876906263315,16.118104169173,4.29919157356044,3.74910117248497,0.000177469485139887,0.0156608457644634,3.47119843689991
"1","ENSG00000086506","HBQ1","16",180459,181179,"hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]",0.253972071138523,15.9455771945611,4.30004046802168,3.70823886731865,0.000208705736374985,0.0246173550611703,2.25387414193846
"13","ENSG00000163012","ZSWIM2","2",186827835,186849208,"zinc finger SWIM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:30990]",0.253972071138523,15.9455762435885,4.30004046802124,3.70823864616469,0.000208705918611557,0.0252173062438465,1.93004700424043
"20","ENSG00000206506","HLA-G","CHR_HSCHR6_MHC_QBL_CTG1",29824140,29828314,"major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]",0.214706508703883,15.8264882252331,4.30003356433465,3.68054992791247,0.000232731481900228,0.0247190555464925,2.35869760270343
"39","ENSG00000242583","AC008040.2","3",170062244,170062951,"SET domain containing (lysine methyltransferase) 8 (SETD8) pseudogene",0.700324635176428,15.8083921481271,3.80363052794479,4.15613241927282,3.23680266123742e-05,0.0122242343483052,1.02137752085457
"23","ENSG00000224200","FKBPL","CHR_HSCHR6_MHC_DBB_CTG1",32104478,32106062,"FKBP prolyl isomerase like [Source:HGNC Symbol;Acc:HGNC:13949]",0.2324231137334,15.7764001539168,4.30004022612095,3.66889594615459,0.000243600194452935,0.0247190555464925,2.56808996954724
"10","ENSG00000139574","NPFF","12",53506690,53507638,"neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:HGNC:7901]",0.2324231137334,15.7764000426179,4.30004022612055,3.66889592027169,0.000243600219112077,0.0268037348347733,1.93004700424043
"36","ENSG00000240821","RPL9P25","15",66379337,66379915,"ribosomal protein L9 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36112]",0.2324231137334,15.7764000426179,4.30004022612055,3.66889592027169,0.000243600219112077,0.0252173062438465,2.25387414193846
"60","ENSG00000285346","CTRB1","CHR_HSCHR16_5_CTG3_1",75221828,75224885,"chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]",0.185569229934136,15.7406669054161,4.30144800350615,3.65938792996818,0.000252818377134617,0.0252173062438465,2.35869760270343
"37","ENSG00000241942","RPS20P20","8",71895991,71896330,"ribosomal protein S20 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36674]",0.185569229934136,15.7406669054161,4.30144800350615,3.65938792996818,0.000252818377134617,0.0247190555464925,2.56808996954724
"38","ENSG00000242255","RPL39P34","19",52564076,52564231,"ribosomal protein L39 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36528]",0.185569229934136,15.7406669022869,4.30144800350637,3.65938792924051,0.000252818377852459,0.0271570300858236,1.93004700424043
"34","ENSG00000236616","BAK1P2","11",130546799,130547429,"BCL2 antagonist/killer 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:997]",0.185569229934136,15.7406668539466,4.3014480035064,3.65938791800234,0.000252818388938869,0.0247190555464925,2.56808996954724
"49","ENSG00000266145","RHOT1P1","18",14222008,14222331,"ras homolog family member T1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23777]",0.185569229934136,15.7406668539466,4.3014480035064,3.65938791800234,0.000252818388938869,0.0247190555464925,2.56808996954724
"32","ENSG00000235363","SNRPGP10","1",205351247,205351471,"small nuclear ribonucleoprotein polypeptide G pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39329]",0.185569229934136,15.7406666667895,4.30144800350636,3.65938787449212,0.000252818431861527,0.0247190555464925,2.51761761750118
"61","ENSG00000285447","ZNF883","9",112997120,113050043,"zinc finger protein 883 [Source:NCBI gene;Acc:169834]",0.954426132193175,15.6900618214101,4.27458667581927,3.67054478276615,0.000242034058330867,0.0460339829715675,0.938098251409621
"50","ENSG00000267303","AC011511.4","19",10315471,10320678,"novel transcript",2.23671779325131,15.6830648989542,4.2219191367192,3.71467675980677,0.000203463607603737,0.0399397159939589,0.927610331833076
"28","ENSG00000230593","PPIAP40","11",3892398,3892887,"peptidylprolyl isomerase A pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:53664]",0.602238727799371,15.6802450865038,3.97046177380246,3.94922454359435,7.84047777993093e-05,0.0107694954828737,3.5489347500089
"12","ENSG00000161896","IP6K3","6",33721662,33746905,"inositol hexakisphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17269]",1.10149472475947,15.672489645571,3.46777064246653,4.51947122847304,6.19942715093184e-06,0.0063306608506402,1.00130372031962
"51","ENSG00000269307","AC010463.1","19",17267418,17282966,"novel transcript",0.835607725376223,15.5572939586532,4.2763400637739,3.63799270559501,0.000274771205272125,0.0476793503088367,1.02137752085457
"33","ENSG00000235748","SEPT14P12","1",197138748,197139307,"septin 14 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:51699]",0.188926143757989,15.5564900768293,4.30143969314405,3.61657751511067,0.000298523949947296,0.0306862034266617,1.93004700424043
"41","ENSG00000244921","MTCYBP18","5",134923303,134924049,"MT-CYB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:51976]",0.188926143757989,15.5564900768293,4.30143969314405,3.61657751511067,0.000298523949947296,0.0271570300858236,2.25387414193846
"53","ENSG00000271264","MZT1P1","1",9780822,9781240,"mitotic spindle organizing protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50605]",0.188926143757989,15.5564899679466,4.30143969309521,3.61657748983864,0.000298523979079546,0.0264131271124455,2.56808996954724
"30","ENSG00000234163","MTND4LP11","10",33023368,33023647,"MT-ND4L pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42245]",0.188926143757989,15.5564898876517,4.30143969309219,3.6165774711742,0.000298524000594929,0.0264131271124455,2.56808996954724
"35","ENSG00000236761","CTAGE9","6",131708684,131711017,"CTAGE family member 9 [Source:HGNC Symbol;Acc:HGNC:37275]",0.190479053353892,15.525272911101,4.30143988013938,3.60931998207957,0.00030700073297116,0.0264840910588777,2.56808996954724
"63","ENSG00000285585","AC069444.2","3",119703076,119807570,"novel protein",0.190479053353892,15.5252726592634,4.30143988023543,3.60931992345169,0.000307000802349791,0.0273542954099311,2.25387414193846
"43","ENSG00000253173","H2AFZP2","8",70103798,70104179,"H2A histone family member Z pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32279]",0.190479053353892,15.5252716891625,4.30143988048118,3.60931969771614,0.000307001069479238,0.0310935152084503,1.93004700424043
"27","ENSG00000230355","AC009474.2","2",66881087,66881222,"novel pseudogene",0.190479053353892,15.5252716891625,4.30143988048118,3.60931969771614,0.000307001069479238,0.0264840910588777,2.56808996954724
"47","ENSG00000259288","BUB1B-PAK6","15",40217428,40276396,"BUB1B-PAK6 readthrough [Source:HGNC Symbol;Acc:HGNC:52276]",0.190479053353892,15.5252715239149,4.30143988043939,3.60931965933441,0.000307001114899185,0.0310935152084503,1.93004700424043
"42","ENSG00000250349","AF241726.2","X",37349330,38687674,"novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein",0.310867741477797,15.4669077785047,4.28915925390276,3.60604651469427,0.000310897432289786,0.0268037348347733,2.47716559289441
"62","ENSG00000285558","AC112504.2","3",141738474,141807919,"novel protein",0.357482225638238,15.4340060097057,4.28654362205535,3.60057131584846,0.000317518720332807,0.0242706780837301,3.5489347500089
"56","ENSG00000278695","GSTT2B","CHR_HSCHR22_1_CTG7",23957418,23961206,"glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33437]",0.564913398537322,15.4265918012772,4.27784953883547,3.60615577084479,0.000310766631387613,0.0268037348347733,2.47716559289441
"26","ENSG00000229376","CICP3","1",722092,724903,"capicua transcriptional repressor pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37742]",0.311713998904542,15.1052041729109,4.29435155307953,3.51745868641769,0.000435700168367151,0.0335806858612822,2.47716559289441
"24","ENSG00000226896","OR2I1P","CHR_HSCHR6_MHC_APD_CTG1",29553320,29554267,"olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]",0.487697386067072,15.0791137805411,4.27986609936085,3.52326765147932,0.000426260659532137,0.0268037348347733,3.47119843689991
"48","ENSG00000265261","AC027575.1","18",76884935,76888724,"exportin, tRNA (nuclear export receptor for tRNAs) (XPOT) pseudogene",0.489635070215514,14.6752687627433,4.29002415026228,3.42078931230402,0.00062439683676618,0.0335806858612822,3.5489347500089
"40","ENSG00000244752","CRYBB2","22",25212564,25231870,"crystallin beta B2 [Source:HGNC Symbol;Acc:HGNC:2398]",0.472963293003962,14.4389563278621,4.3059147260263,3.353284318565,0.000798586266819402,0.0387295997233228,3.78048475710283
"22","ENSG00000221930","FAM45BP","X",130494965,130496588,"family with sequence similarity 45 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:30886]",0.472981028140983,14.3701217281953,4.2905468995433,3.34925175383233,0.000810301321234984,0.0421133693071355,3.47119843689991
"19","ENSG00000206026","SMIM21","18",75409476,75427703,"small integral membrane protein 21 [Source:HGNC Symbol;Acc:HGNC:27598]",0.479324033313691,14.1968106749738,4.2023207571985,3.378326285697,0.000729284928453239,0.0382536812073416,3.59452539446123
"18","ENSG00000188818","ZDHHC11","5",795606,850986,"zinc finger DHHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:19158]",6.04608673453927,4.36585649133604,1.07877352738187,4.04705564283891,5.1865915420815e-05,0.0328709707985163,0.30618620108908
"11","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",17.9691199582043,3.16118803737615,0.576289220891025,5.48541933942216,4.12489740906139e-08,0.00038342442201173,0.357503302230126
"3","ENSG00000101210","EEF1A2","20",63488014,63499185,"eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]",158.026146395337,1.4084560252755,0.349384181918501,4.03125298215145,5.54802863212453e-05,0.0151164294696335,1.18990498482432
"7","ENSG00000132561","MATN2","8",97868840,98036724,"matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]",306.933204612601,0.852748892467993,0.22223749485234,3.8371063039321,0.000124492591110498,0.0264840910588777,1.04773881605291
"8","ENSG00000132849","PATJ","1",61742406,62178675,"PATJ, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881]",166.443082965309,0.798409794616947,0.210612483084293,3.79089493141488,0.000150105447625701,0.0268037348347733,1.18990498482432
"17","ENSG00000179304","AC234031.1","X",52891306,52908560,"family with sequence similarity 156 member B [Source:NCBI gene;Acc:727866]",228.533893343711,0.761286188086672,0.197194118973545,3.8605927603186,0.000113112289190836,0.0122242343483052,3.56695018073412
"25","ENSG00000227097","RPS28P7","11",82689559,82689768,"ribosomal protein S28 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:35787]",184.235973588395,0.711015710926568,0.148457457948677,4.7893566328771,1.67316888121196e-06,0.00105557262413824,3.56695018073412
"16","ENSG00000172061","LRRC15","3",194355247,194369743,"leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]",7812.33431643453,0.615725426094686,0.142175255675309,4.33074956095624,1.4860261897636e-05,0.00733031517446458,1.82010112055854
"14","ENSG00000167996","FTH1","11",61959718,61967634,"ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]",138621.371265536,0.281483344073974,0.0707276769252924,3.97981888152917,6.89677925196416e-05,0.0248627687911781,0.675883501140278
"6","ENSG00000119812","FAM98A","2",33583660,33599382,"family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]",2790.53832545884,0.2642856135799,0.0757250842853468,3.49006694510924,0.000482899561705426,0.0499990551718645,1.70041423104888
"5","ENSG00000118985","ELL2","5",95885098,95961851,"elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]",10452.111236329,0.255981692548036,0.0692393855509285,3.69705320911247,0.000218116638164078,0.0271570300858236,1.66699487786759
"31","ENSG00000234851","RPL23AP42","3",161429127,161429597,"ribosomal protein L23a pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:35942]",4007.87434286672,0.220513686129369,0.0564343800441318,3.90743525412926,9.32810266863686e-05,0.0156608457644634,1.82010112055854
